vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
chrysalis,auction_1-1,281394,281389,280863,281930,533,3
chrysalis,auction_1-2,894453,896089,888678,898591,5155,3
chrysalis,auction_1-3,893441,892473,888078,899771,5906,3
chrysalis,auction_1-4,315066,315438,314092,315669,851,3
chrysalis,auction_2-1,262083,262248,261252,262749,761,3
chrysalis,auction_2-2,886020,884846,884147,889068,2662,3
chrysalis,auction_2-3,1149318,1149032,1147324,1151598,2151,3
chrysalis,auction_2-4,893155,893116,886875,899475,6299,3
chrysalis,auction_2-5,315526,316485,312794,317299,2400,3
chrysalis,coop-1,281410,280899,275779,287551,5902,3
chrysalis,coop-2,828163,828151,827030,829307,1138,3
chrysalis,coop-3,2495365,2493914,2487906,2504275,8280,3
chrysalis,coop-4,1032431,1031398,1027122,1038772,5893,3
chrysalis,coop-5,539464,540423,537186,540784,1981,3
chrysalis,coop-6,737292,730586,728045,753245,13873,3
chrysalis,coop-7,379651,377997,377114,383841,3655,3
chrysalis,crowdfunding-success-1,300760,300766,300703,300812,54,3
chrysalis,crowdfunding-success-2,309682,309687,309390,309971,290,3
chrysalis,crowdfunding-success-3,306297,301865,301723,315303,7799,3
chrysalis,currency-1,359552,359749,359009,359898,476,3
chrysalis,escrow-redeem_1-1,484676,483176,482663,488189,3053,3
chrysalis,escrow-redeem_1-2,496833,491151,488288,511060,12403,3
chrysalis,escrow-redeem_2-1,561930,558743,553752,573294,10153,3
chrysalis,escrow-redeem_2-2,553128,555147,548516,555720,4004,3
chrysalis,escrow-redeem_2-3,545634,545619,545344,545938,297,3
chrysalis,escrow-refund-1,287516,287363,287237,287948,379,3
chrysalis,future-increase-margin-1,360939,360057,359031,363730,2471,3
chrysalis,future-increase-margin-2,698487,688694,688534,718232,17099,3
chrysalis,future-increase-margin-3,689170,685637,684722,697150,6926,3
chrysalis,future-increase-margin-4,777169,777208,774230,780069,2919,3
chrysalis,future-increase-margin-5,1164514,1164523,1160752,1168267,3757,3
chrysalis,future-pay-out-1,362676,363005,361943,363079,635,3
chrysalis,future-pay-out-2,693969,695416,688631,697859,4781,3
chrysalis,future-pay-out-3,683998,683205,683126,685662,1442,3
chrysalis,future-pay-out-4,1166416,1160991,1160177,1178079,10109,3
chrysalis,future-settle-early-1,363862,363876,363726,363985,129,3
chrysalis,future-settle-early-2,695637,696065,693792,697054,1672,3
chrysalis,future-settle-early-3,685405,685278,683625,687313,1847,3
chrysalis,future-settle-early-4,933678,932934,928625,939477,5464,3
chrysalis,game-sm-success_1-1,602991,603578,601110,604285,1666,3
chrysalis,game-sm-success_1-2,268528,268085,267228,270270,1568,3
chrysalis,game-sm-success_1-3,890191,883718,882775,904080,12037,3
chrysalis,game-sm-success_1-4,300898,301265,300008,301422,775,3
chrysalis,game-sm-success_2-1,605343,605863,600778,609387,4328,3
chrysalis,game-sm-success_2-2,290126,289835,287018,293524,3262,3
chrysalis,game-sm-success_2-3,881333,881729,880041,882228,1146,3
chrysalis,game-sm-success_2-4,303108,304505,300044,304776,2657,3
chrysalis,game-sm-success_2-5,886001,885639,881221,891142,4970,3
chrysalis,game-sm-success_2-6,300973,302604,297267,303049,3217,3
chrysalis,guardrail-sorted-large,519226,518082,515427,524169,4481,3
chrysalis,guardrail-sorted-small,128829,128712,128650,129123,257,3
chrysalis,guardrail-unsorted-large,695414,695693,690399,700149,4880,3
chrysalis,guardrail-unsorted-small,130451,130458,130342,130552,105,3
chrysalis,multisig-sm-01,655411,649660,645030,671544,14161,3
chrysalis,multisig-sm-02,638495,641164,631299,643021,6300,3
chrysalis,multisig-sm-03,642962,645540,637739,645607,4523,3
chrysalis,multisig-sm-04,655264,654747,654491,656555,1124,3
chrysalis,multisig-sm-05,843422,842724,841200,846343,2641,3
chrysalis,multisig-sm-06,652653,656492,643710,657759,7771,3
chrysalis,multisig-sm-07,635127,635122,632583,637675,2546,3
chrysalis,multisig-sm-08,638766,638377,635541,642381,3436,3
chrysalis,multisig-sm-09,647633,647619,645619,649659,2019,3
chrysalis,multisig-sm-10,837870,840859,828703,844048,8097,3
chrysalis,ping-pong_2-1,405262,405530,403626,406628,1518,3
chrysalis,ping-pong-1,536963,535211,532880,542799,5186,3
chrysalis,ping-pong-2,539302,538883,538342,540682,1225,3
chrysalis,prism-1,234848,234913,233765,235867,1052,3
chrysalis,prism-2,634866,634382,631888,638328,3247,3
chrysalis,prism-3,486261,485485,484534,488762,2218,3
chrysalis,pubkey-1,214867,215033,211684,217885,3103,3
chrysalis,stablecoin_1-1,1347277,1345244,1341833,1354753,6695,3
chrysalis,stablecoin_1-2,270862,271565,267521,273501,3051,3
chrysalis,stablecoin_1-3,1519624,1522633,1490972,1545267,27271,3
chrysalis,stablecoin_1-4,275812,275855,275560,276020,233,3
chrysalis,stablecoin_1-5,1866425,1862456,1858867,1877951,10141,3
chrysalis,stablecoin_1-6,327027,326221,326042,328819,1554,3
