vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
blaze-v8,auction_1-1,547300,547300,463800,1048100,7498,914
blaze-v8,auction_1-2,1767700,1767700,1427500,2426800,36944,283
blaze-v8,auction_1-3,1791300,1791300,1440400,2661200,39050,280
blaze-v8,auction_1-4,697200,697200,592400,1113100,9342,718
blaze-v8,auction_2-1,551900,551900,464400,1023400,7119,906
blaze-v8,auction_2-2,1782000,1782000,1451600,2560200,36887,281
blaze-v8,auction_2-3,2259900,2259900,1817200,3068900,43616,222
blaze-v8,auction_2-4,1806800,1806800,1451900,2674700,38304,277
blaze-v8,auction_2-5,699800,699800,592000,1152700,9097,715
blaze-v8,coop-1,774500,774500,669100,1316200,8906,646
blaze-v8,coop-2,2491700,2491700,2136300,3355400,37375,201
blaze-v8,coop-3,6087100,6087100,5562900,6887800,64523,83
blaze-v8,coop-4,2978400,2978400,2520200,3704100,44973,168
blaze-v8,coop-5,1358100,1358100,1172100,1999700,21050,369
blaze-v8,coop-6,2188700,2188700,1935700,3098200,24075,229
blaze-v8,coop-7,1074200,1074200,951300,1559100,11816,466
blaze-v8,crowdfunding-success-1,659000,659000,566700,1509300,9028,759
blaze-v8,crowdfunding-success-2,664000,664000,567700,1099900,8897,753
blaze-v8,crowdfunding-success-3,659900,659900,567200,1136800,8776,759
blaze-v8,currency-1,708000,708000,607700,1163200,9487,707
blaze-v8,escrow-redeem_1-1,1025700,1025700,863200,1717800,16308,488
blaze-v8,escrow-redeem_1-2,1017500,1017500,861400,1602900,15771,492
blaze-v8,escrow-redeem_2-1,1163800,1163800,986800,1637900,17689,430
blaze-v8,escrow-redeem_2-2,1166400,1166400,989300,1790500,17962,429
blaze-v8,escrow-redeem_2-3,1152700,1152700,981900,1703600,17636,434
blaze-v8,escrow-refund-1,545000,545000,448900,1242800,8938,918
blaze-v8,future-increase-margin-1,695100,695100,595600,1277400,9175,720
blaze-v8,future-increase-margin-2,1489300,1489300,1246800,2193300,24573,336
blaze-v8,future-increase-margin-3,1473800,1473800,1259200,2309700,23580,340
blaze-v8,future-increase-margin-4,1459700,1459700,1264300,2182400,19122,343
blaze-v8,future-increase-margin-5,3543000,3543000,2989100,4462900,69442,142
blaze-v8,future-pay-out-1,713600,713600,598200,1570000,10775,701
blaze-v8,future-pay-out-2,1492000,1492000,1256000,2080800,24170,336
blaze-v8,future-pay-out-3,1499300,1499300,1251400,2757800,25787,334
blaze-v8,future-pay-out-4,3548600,3548600,3016000,4300200,66713,141
blaze-v8,future-settle-early-1,724200,724200,604100,1491100,10863,691
blaze-v8,future-settle-early-2,1501100,1501100,1267700,2220200,24317,334
blaze-v8,future-settle-early-3,1497300,1497300,1264400,1943800,24256,334
blaze-v8,future-settle-early-4,3014800,3014800,2583400,3952800,61501,166
blaze-v8,game-sm-success_1-1,1251300,1251300,1010999,1994200,26777,400
blaze-v8,game-sm-success_1-2,598000,598000,521700,1368200,6697,837
blaze-v8,game-sm-success_1-3,1876200,1876200,1532100,2678900,39587,267
blaze-v8,game-sm-success_1-4,704300,704300,607400,1203900,9085,710
blaze-v8,game-sm-success_2-1,1249200,1249200,1022600,2176700,26483,401
blaze-v8,game-sm-success_2-2,601100,601100,523499,1326700,6912,832
blaze-v8,game-sm-success_2-3,1860700,1860700,1531900,2666300,37958,269
blaze-v8,game-sm-success_2-4,708700,708700,611200,1346300,9425,706
blaze-v8,game-sm-success_2-5,1886600,1886600,1535900,2622500,38863,266
blaze-v8,game-sm-success_2-6,737000,737000,612200,1624200,11349,679
blaze-v8,guardrail-sorted-large,1437400,1437400,1224200,2071899,20842,348
blaze-v8,guardrail-sorted-small,264000,264000,223700,819500,3141,1894
blaze-v8,guardrail-unsorted-large,1913900,1913900,1627600,2870400,28708,262
blaze-v8,guardrail-unsorted-small,259900,259900,219400,747300,3300,1924
blaze-v8,multisig-sm-01,1313500,1313500,1054700,2256400,30735,381
blaze-v8,multisig-sm-02,1286400,1286400,1059700,2103100,27914,389
blaze-v8,multisig-sm-03,1316100,1316100,1065500,2288000,29875,380
blaze-v8,multisig-sm-04,1401800,1401800,1089300,2254600,35605,358
blaze-v8,multisig-sm-05,1910900,1910900,1509300,4010700,48536,262
blaze-v8,multisig-sm-06,1524900,1524900,1114600,3576800,48339,328
blaze-v8,multisig-sm-07,1302600,1302600,1072800,2097200,28005,384
blaze-v8,multisig-sm-08,1336000,1336000,1095500,2431700,30594,375
blaze-v8,multisig-sm-09,1339800,1339800,1097800,2896400,29743,374
blaze-v8,multisig-sm-10,1745100,1745100,1419700,2798600,36123,287
blaze-v8,ping-pong-1,1093600,1093600,894600,1991700,22746,458
blaze-v8,ping-pong-2,1105600,1105600,903300,1993100,22996,453
blaze-v8,ping-pong_2-1,774700,774700,604600,1531400,15958,646
blaze-v8,prism-1,537600,537600,459400,951300,6558,931
blaze-v8,prism-2,1264400,1264400,1103100,2140400,20230,396
blaze-v8,prism-3,1045099,1045099,898600,1757700,14944,479
blaze-v8,pubkey-1,444100,444100,388400,845100,5107,1126
blaze-v8,stablecoin_1-1,5545100,5545100,4697500,8368000,147499,91
blaze-v8,stablecoin_1-2,608700,608700,521499,1133000,7730,822
blaze-v8,stablecoin_1-3,5840800,5840800,5124000,6689500,108638,86
blaze-v8,stablecoin_1-4,641000,641000,553900,1121600,8140,780
blaze-v8,stablecoin_1-5,6806000,6806000,5923400,7603500,78268,74
blaze-v8,stablecoin_1-6,773000,773000,670800,1240400,9353,647
blaze-v8,stablecoin_2-1,5382200,5382200,4681700,6758700,107105,93
blaze-v8,stablecoin_2-2,611000,611000,526800,1211300,8004,819
blaze-v8,stablecoin_2-3,5802500,5802500,5053800,7162500,111988,87
blaze-v8,stablecoin_2-4,648600,648600,555900,1202900,8172,771
blaze-v8,token-account-1,582200,582200,489400,1103200,8674,859
blaze-v8,token-account-2,897100,897100,774300,1537700,11572,558
blaze-v8,uniswap-1,1071500,1071500,913400,1550300,15322,467
blaze-v8,uniswap-2,674700,674700,573000,1303500,10053,742
blaze-v8,uniswap-3,5030600,5030600,4708600,5860400,42760,100
blaze-v8,uniswap-4,993900,993900,860400,2954400,13616,504
blaze-v8,uniswap-5,3457600,3457600,2868800,4206200,52555,145
blaze-v8,uniswap-6,936200,936200,827700,1545800,10298,535
blaze-v8,vesting-1,980400,980400,816000,1539900,15588,510
