"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: file"
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,247.915297,NaN,"us/op",escrow-redeem_1-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,290.930044,NaN,"us/op",escrow-redeem_2-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,295.764258,NaN,"us/op",escrow-redeem_2-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,295.633139,NaN,"us/op",escrow-redeem_2-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,112.437758,NaN,"us/op",escrow-refund-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,180.657728,NaN,"us/op",future-increase-margin-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,392.553350,NaN,"us/op",future-increase-margin-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,392.406690,NaN,"us/op",future-increase-margin-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,367.524200,NaN,"us/op",future-increase-margin-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,656.729519,NaN,"us/op",future-increase-margin-5.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,181.019391,NaN,"us/op",future-pay-out-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,394.462548,NaN,"us/op",future-pay-out-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,393.642746,NaN,"us/op",future-pay-out-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,638.111035,NaN,"us/op",future-pay-out-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,209.102368,NaN,"us/op",future-settle-early-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,501.393225,NaN,"us/op",future-settle-early-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,455.079372,NaN,"us/op",future-settle-early-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,481.798717,NaN,"us/op",future-settle-early-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,281.818827,NaN,"us/op",game-sm-success_1-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,139.960243,NaN,"us/op",game-sm-success_1-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,533.606136,NaN,"us/op",game-sm-success_1-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,161.092065,NaN,"us/op",game-sm-success_1-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,278.733307,NaN,"us/op",game-sm-success_2-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,136.138737,NaN,"us/op",game-sm-success_2-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,480.293498,NaN,"us/op",game-sm-success_2-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,159.647199,NaN,"us/op",game-sm-success_2-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,483.658580,NaN,"us/op",game-sm-success_2-5.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,167.304648,NaN,"us/op",game-sm-success_2-6.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,385.436496,NaN,"us/op",guardrail-sorted-large.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,57.127358,NaN,"us/op",guardrail-sorted-small.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,565.199732,NaN,"us/op",guardrail-unsorted-large.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,47.904672,NaN,"us/op",guardrail-unsorted-small.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,290.958332,NaN,"us/op",multisig-sm-01.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,281.918651,NaN,"us/op",multisig-sm-02.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,284.844477,NaN,"us/op",multisig-sm-03.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,292.310999,NaN,"us/op",multisig-sm-04.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,417.561701,NaN,"us/op",multisig-sm-05.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,290.710121,NaN,"us/op",multisig-sm-06.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,282.231466,NaN,"us/op",multisig-sm-07.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,285.716292,NaN,"us/op",multisig-sm-08.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,285.999025,NaN,"us/op",multisig-sm-09.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,421.167973,NaN,"us/op",multisig-sm-10.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,241.313076,NaN,"us/op",ping-pong-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,240.194777,NaN,"us/op",ping-pong-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,144.348670,NaN,"us/op",ping-pong_2-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,110.710236,NaN,"us/op",prism-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,299.305274,NaN,"us/op",prism-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,263.966916,NaN,"us/op",prism-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,96.682040,NaN,"us/op",pubkey-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,703.691194,NaN,"us/op",stablecoin_1-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,135.536916,NaN,"us/op",stablecoin_1-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,810.245396,NaN,"us/op",stablecoin_1-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,140.218131,NaN,"us/op",stablecoin_1-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,1011.204806,NaN,"us/op",stablecoin_1-5.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,175.022455,NaN,"us/op",stablecoin_1-6.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,722.868549,NaN,"us/op",stablecoin_2-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,135.315749,NaN,"us/op",stablecoin_2-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,810.900102,NaN,"us/op",stablecoin_2-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,141.363089,NaN,"us/op",stablecoin_2-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,135.591312,NaN,"us/op",token-account-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,239.128408,NaN,"us/op",token-account-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,317.252653,NaN,"us/op",uniswap-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,157.064646,NaN,"us/op",uniswap-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,1204.751492,NaN,"us/op",uniswap-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,224.748250,NaN,"us/op",uniswap-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,788.453357,NaN,"us/op",uniswap-5.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,218.132328,NaN,"us/op",uniswap-6.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,254.580935,NaN,"us/op",vesting-1.flat
