vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
plutigo,auction_1-1,118838,118838,0,0,0,46816
plutigo,auction_1-2,428202,428202,0,0,0,13803
plutigo,auction_1-3,406533,406533,0,0,0,14647
plutigo,auction_1-4,139867,139867,0,0,0,43526
plutigo,auction_2-1,117363,117363,0,0,0,50414
plutigo,auction_2-2,408791,408791,0,0,0,14565
plutigo,auction_2-3,492547,492547,0,0,0,12150
plutigo,auction_2-4,401404,401404,0,0,0,14862
plutigo,auction_2-5,137010,137010,0,0,0,44258
plutigo,coop-1,121024,121024,0,0,0,49495
plutigo,coop-2,371299,371299,0,0,0,16192
plutigo,coop-3,1082348,1082348,0,0,0,5361
plutigo,coop-4,459611,459611,0,0,0,13056
plutigo,coop-5,231785,231785,0,0,0,26010
plutigo,coop-6,320680,320680,0,0,0,18639
plutigo,coop-7,161851,161851,0,0,0,37398
plutigo,crowdfunding-success-1,138941,138941,0,0,0,42631
plutigo,crowdfunding-success-2,138405,138405,0,0,0,43705
plutigo,crowdfunding-success-3,138760,138760,0,0,0,42975
plutigo,currency-1,165343,165343,0,0,0,36043
plutigo,escrow-redeem_1-1,225133,225133,0,0,0,25522
plutigo,escrow-redeem_1-2,221491,221491,0,0,0,27472
plutigo,escrow-redeem_2-1,249645,249645,0,0,0,24092
plutigo,escrow-redeem_2-2,245524,245524,0,0,0,24621
plutigo,escrow-redeem_2-3,242939,242939,0,0,0,24619
plutigo,escrow-refund-1,134101,134101,0,0,0,44739
plutigo,future-increase-margin-1,176153,176153,0,0,0,30147
plutigo,future-increase-margin-2,306297,306297,0,0,0,19605
plutigo,future-increase-margin-3,305778,305778,0,0,0,19695
plutigo,future-increase-margin-4,366086,366086,0,0,0,16345
plutigo,future-increase-margin-5,488135,488135,0,0,0,12294
plutigo,future-pay-out-1,165760,165760,0,0,0,35612
plutigo,future-pay-out-2,313146,313146,0,0,0,19248
plutigo,future-pay-out-3,310926,310926,0,0,0,19231
plutigo,future-pay-out-4,492098,492098,0,0,0,12178
plutigo,future-settle-early-1,163291,163291,0,0,0,36656
plutigo,future-settle-early-2,305073,305073,0,0,0,19658
plutigo,future-settle-early-3,306693,306693,0,0,0,19666
plutigo,future-settle-early-4,404499,404499,0,0,0,14680
plutigo,game-sm-success_1-1,279918,279918,0,0,0,21409
plutigo,game-sm-success_1-2,117128,117128,0,0,0,50721
plutigo,game-sm-success_1-3,399411,399411,0,0,0,15080
plutigo,game-sm-success_1-4,132421,132421,0,0,0,45644
plutigo,game-sm-success_2-1,285563,285563,0,0,0,21352
plutigo,game-sm-success_2-2,117838,117838,0,0,0,51501
plutigo,game-sm-success_2-3,423588,423588,0,0,0,14269
plutigo,game-sm-success_2-4,130097,130097,0,0,0,46140
plutigo,game-sm-success_2-5,407335,407335,0,0,0,14857
plutigo,game-sm-success_2-6,132060,132060,0,0,0,45684
plutigo,guardrail-sorted-large,272408,272408,0,0,0,21836
plutigo,guardrail-sorted-small,55714,55714,0,0,0,108931
plutigo,guardrail-unsorted-large,347126,347126,0,0,0,17263
plutigo,guardrail-unsorted-small,53994,53994,0,0,0,111538
plutigo,multisig-sm-01,307197,307197,0,0,0,19484
plutigo,multisig-sm-02,301467,301467,0,0,0,19962
plutigo,multisig-sm-03,304104,304104,0,0,0,19647
plutigo,multisig-sm-04,304035,304035,0,0,0,19729
plutigo,multisig-sm-05,382133,382133,0,0,0,15794
plutigo,multisig-sm-06,307360,307360,0,0,0,19452
plutigo,multisig-sm-07,298809,298809,0,0,0,20307
plutigo,multisig-sm-08,300277,300277,0,0,0,20114
plutigo,multisig-sm-09,306371,306371,0,0,0,19605
plutigo,multisig-sm-10,370422,370422,0,0,0,16177
plutigo,ping-pong-1,250909,250909,0,0,0,24144
plutigo,ping-pong-2,248298,248298,0,0,0,24157
plutigo,ping-pong_2-1,193176,193176,0,0,0,30403
plutigo,prism-1,103315,103315,0,0,0,58605
plutigo,prism-2,301922,301922,0,0,0,19761
plutigo,prism-3,213655,213655,0,0,0,28062
plutigo,pubkey-1,93558,93558,0,0,0,64512
plutigo,stablecoin_1-1,543376,543376,0,0,0,10000
plutigo,stablecoin_1-2,115025,115025,0,0,0,52460
plutigo,stablecoin_1-3,601662,601662,0,0,0,9826
plutigo,stablecoin_1-4,124700,124700,0,0,0,50229
plutigo,stablecoin_1-5,736635,736635,0,0,0,8118
plutigo,stablecoin_1-6,144962,144962,0,0,0,37305
plutigo,stablecoin_2-1,537030,537030,0,0,0,10000
plutigo,stablecoin_2-2,117358,117358,0,0,0,52176
plutigo,stablecoin_2-3,605522,605522,0,0,0,9709
plutigo,stablecoin_2-4,120146,120146,0,0,0,50162
plutigo,token-account-1,137043,137043,0,0,0,44581
plutigo,token-account-2,200796,200796,0,0,0,30650
plutigo,uniswap-1,242293,242293,0,0,0,24770
plutigo,uniswap-2,156669,156669,0,0,0,35890
plutigo,uniswap-3,883104,883104,0,0,0,6612
plutigo,uniswap-4,174436,174436,0,0,0,34384
plutigo,uniswap-5,619707,619707,0,0,0,9583
plutigo,uniswap-6,170705,170705,0,0,0,35287
plutigo,vesting-1,226243,226243,0,0,0,26499
