vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
plutuz,auction_1-1,188084,181644,175904,561626,17803,10000
plutuz,auction_1-2,578222,572407,547332,998711,23037,8648
plutuz,auction_1-3,577531,572807,542372,1047603,29661,8658
plutuz,auction_1-4,218220,212555,206655,705466,15312,10000
plutuz,auction_2-1,188364,182044,176264,357103,14652,10000
plutuz,auction_2-2,600146,595588,556582,1848390,32557,8332
plutuz,auction_2-3,707000,702885,665044,1365945,33555,7073
plutuz,auction_2-4,577715,574437,543292,2652117,34881,8656
plutuz,auction_2-5,216224,211425,206634,1520143,18311,10000
plutuz,coop-1,183501,178264,173393,669254,13286,10000
plutuz,coop-2,540270,537062,508851,1376314,28837,9255
plutuz,coop-3,1412023,1392290,1334799,2453483,73931,3542
plutuz,coop-4,717592,705865,663144,1797313,55120,6968
plutuz,coop-5,345479,340642,324417,2845601,32091,10000
plutuz,coop-6,459471,455240,440509,1039653,18669,10000
plutuz,coop-7,247021,242126,235865,695385,12495,10000
plutuz,crowdfunding-success-1,216873,210674,204055,636324,18520,10000
plutuz,crowdfunding-success-2,215024,209445,203854,628053,14339,10000
plutuz,crowdfunding-success-3,214349,209664,204024,2572296,25886,10000
plutuz,currency-1,239939,232950,225465,812538,19949,10000
plutuz,escrow-redeem_1-1,331531,325537,310306,893159,21172,10000
plutuz,escrow-redeem_1-2,323675,318216,308617,762552,15139,10000
plutuz,escrow-redeem_2-1,356988,352122,340407,2500214,26239,10000
plutuz,escrow-redeem_2-2,358242,354062,340177,887833,17963,10000
plutuz,escrow-redeem_2-3,358443,354157,340688,968076,19125,10000
plutuz,escrow-refund-1,210539,205429,200614,595728,13760,10000
plutuz,future-increase-margin-1,238300,233065,225765,614890,14390,10000
plutuz,future-increase-margin-2,436007,430460,411289,1039488,20488,10000
plutuz,future-increase-margin-3,432326,427959,410139,857482,17869,10000
plutuz,future-increase-margin-4,543083,535331,511631,1105004,24010,9207
plutuz,future-increase-margin-5,785828,783026,743436,1463711,30641,6363
plutuz,future-pay-out-1,241708,234970,226815,538741,16935,10000
plutuz,future-pay-out-2,433078,428809,412409,842329,20365,10000
plutuz,future-pay-out-3,432672,428399,410839,2538005,29574,10000
plutuz,future-pay-out-4,786329,782467,744516,2958074,46453,6359
plutuz,future-settle-early-1,241651,234410,226585,2163221,25908,10000
plutuz,future-settle-early-2,435692,430699,412909,2516704,29887,10000
plutuz,future-settle-early-3,434918,429519,411108,2975094,32974,10000
plutuz,future-settle-early-4,648143,645524,608173,2836941,37233,7715
plutuz,game-sm-success_1-1,428155,421769,405019,882219,19903,10000
plutuz,game-sm-success_1-2,190247,183684,178103,392268,14579,10000
plutuz,game-sm-success_1-3,575072,568552,542142,1191996,28336,8695
plutuz,game-sm-success_1-4,207552,202389,196614,555347,13243,10000
plutuz,game-sm-success_2-1,434146,424879,404769,977547,25164,10000
plutuz,game-sm-success_2-2,186873,182234,177534,589939,12873,10000
plutuz,game-sm-success_2-3,571752,564992,540872,1022633,23884,8746
plutuz,game-sm-success_2-4,210050,203189,197094,1885585,23238,10000
plutuz,game-sm-success_2-5,573324,565797,542552,1594555,27565,8722
plutuz,game-sm-success_2-6,206069,201515,196694,437149,10768,10000
plutuz,guardrail-sorted-large,295387,289711,281156,2406252,26326,10000
plutuz,guardrail-sorted-small,87297,84672,82091,318757,7554,10000
plutuz,guardrail-unsorted-large,392461,385408,370988,967851,29198,10000
plutuz,guardrail-unsorted-small,85678,82982,81072,224448,7430,10000
plutuz,multisig-sm-01,460267,452265,431210,1184161,25966,10000
plutuz,multisig-sm-02,456248,447900,428030,972581,23715,10000
plutuz,multisig-sm-03,457316,447965,427179,1009111,24654,10000
plutuz,multisig-sm-04,458537,449664,430429,1098104,26700,10000
plutuz,multisig-sm-05,578846,572902,536002,1431580,30935,8638
plutuz,multisig-sm-06,464419,454925,433389,1048557,26311,10000
plutuz,multisig-sm-07,455988,448124,428109,1020583,26838,10000
plutuz,multisig-sm-08,450191,443919,426109,1030033,19506,10000
plutuz,multisig-sm-09,459462,450295,430239,956850,24424,10000
plutuz,multisig-sm-10,562397,559832,526651,1298994,31447,8891
plutuz,ping-pong-1,381176,374333,359348,1016417,22810,10000
plutuz,ping-pong-2,380793,373989,359188,1087429,21175,10000
plutuz,ping-pong_2-1,297835,291157,281706,744236,20994,10000
plutuz,prism-1,163183,159238,154963,404284,10167,10000
plutuz,prism-2,447316,441119,420269,977721,21227,10000
plutuz,prism-3,324964,317557,304876,1513056,24892,10000
plutuz,pubkey-1,151681,146273,141423,490179,14280,10000
plutuz,stablecoin_1-1,955200,951710,912180,1915232,39120,5235
plutuz,stablecoin_1-2,183661,178994,175014,536817,12764,10000
plutuz,stablecoin_1-3,1076153,1068353,1019882,3142907,54889,4647
plutuz,stablecoin_1-4,191997,187314,181814,493807,12142,10000
plutuz,stablecoin_1-5,1342879,1330048,1256707,2221003,58167,3724
