vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
plutigo,auction_1-1,293843,293843,0,0,0,20329
plutigo,auction_1-2,881778,881778,0,0,0,6706
plutigo,auction_1-3,893252,893252,0,0,0,6674
plutigo,auction_1-4,367152,367152,0,0,0,16335
plutigo,auction_2-1,295701,295701,0,0,0,20264
plutigo,auction_2-2,888125,888125,0,0,0,6722
plutigo,auction_2-3,1138084,1138084,0,0,0,5218
plutigo,auction_2-4,901036,901036,0,0,0,6658
plutigo,auction_2-5,367888,367888,0,0,0,16268
plutigo,coop-1,456333,456333,0,0,0,13117
plutigo,coop-2,1289488,1289488,0,0,0,4629
plutigo,coop-3,2646587,2646587,0,0,0,2233
plutigo,coop-4,1356959,1356959,0,0,0,4398
plutigo,coop-5,752706,752706,0,0,0,7876
plutigo,coop-6,1184490,1184490,0,0,0,4990
plutigo,coop-7,640031,640031,0,0,0,9588
plutigo,crowdfunding-success-1,350255,350255,0,0,0,17139
plutigo,crowdfunding-success-2,352630,352630,0,0,0,17000
plutigo,crowdfunding-success-3,352629,352629,0,0,0,16932
plutigo,currency-1,370789,370789,0,0,0,16148
plutigo,escrow-redeem_1-1,516521,516521,0,0,0,10000
plutigo,escrow-redeem_1-2,518540,518540,0,0,0,10000
plutigo,escrow-redeem_2-1,583645,583645,0,0,0,10000
plutigo,escrow-redeem_2-2,582713,582713,0,0,0,10000
plutigo,escrow-redeem_2-3,583126,583126,0,0,0,10000
plutigo,escrow-refund-1,303220,303220,0,0,0,19804
plutigo,future-increase-margin-1,370552,370552,0,0,0,16194
plutigo,future-increase-margin-2,740830,740830,0,0,0,7880
plutigo,future-increase-margin-3,741437,741437,0,0,0,8109
plutigo,future-increase-margin-4,785672,785672,0,0,0,7522
plutigo,future-increase-margin-5,1105191,1105191,0,0,0,5391
plutigo,future-pay-out-1,369482,369482,0,0,0,16226
plutigo,future-pay-out-2,739420,739420,0,0,0,8010
plutigo,future-pay-out-3,736121,736121,0,0,0,8235
plutigo,future-pay-out-4,1100966,1100966,0,0,0,5366
plutigo,future-settle-early-1,369208,369208,0,0,0,16238
plutigo,future-settle-early-2,734977,734977,0,0,0,8107
plutigo,future-settle-early-3,740748,740748,0,0,0,8184
plutigo,future-settle-early-4,884357,884357,0,0,0,6712
plutigo,game-sm-success_1-1,613564,613564,0,0,0,9751
plutigo,game-sm-success_1-2,315023,315023,0,0,0,18975
plutigo,game-sm-success_1-3,878571,878571,0,0,0,6720
plutigo,game-sm-success_1-4,357867,357867,0,0,0,16764
plutigo,game-sm-success_2-1,613269,613269,0,0,0,9585
plutigo,game-sm-success_2-2,315044,315044,0,0,0,19033
plutigo,game-sm-success_2-3,879419,879419,0,0,0,6783
plutigo,game-sm-success_2-4,358729,358729,0,0,0,16719
plutigo,game-sm-success_2-5,896862,896862,0,0,0,6622
plutigo,game-sm-success_2-6,362677,362677,0,0,0,16680
plutigo,guardrail-sorted-large,989412,989412,0,0,0,5932
plutigo,guardrail-sorted-small,168978,168978,0,0,0,35559
plutigo,guardrail-unsorted-large,1124872,1124872,0,0,0,5346
plutigo,guardrail-unsorted-small,166606,166606,0,0,0,36042
plutigo,multisig-sm-01,652239,652239,0,0,0,9284
plutigo,multisig-sm-02,639475,639475,0,0,0,9207
plutigo,multisig-sm-03,643586,643586,0,0,0,9309
plutigo,multisig-sm-04,650372,650372,0,0,0,9230
plutigo,multisig-sm-05,816829,816829,0,0,0,7238
plutigo,multisig-sm-06,651551,651551,0,0,0,9096
plutigo,multisig-sm-07,643806,643806,0,0,0,9354
plutigo,multisig-sm-08,646334,646334,0,0,0,9349
plutigo,multisig-sm-09,653350,653350,0,0,0,9072
plutigo,multisig-sm-10,814874,814874,0,0,0,7220
plutigo,ping-pong-1,535933,535933,0,0,0,10000
plutigo,ping-pong-2,535530,535530,0,0,0,10000
plutigo,ping-pong_2-1,398652,398652,0,0,0,15054
plutigo,prism-1,267862,267862,0,0,0,22401
plutigo,prism-2,650187,650187,0,0,0,9218
plutigo,prism-3,524860,524860,0,0,0,10000
plutigo,pubkey-1,240979,240979,0,0,0,24931
plutigo,stablecoin_1-1,1234414,1234414,0,0,0,4798
plutigo,stablecoin_1-2,316315,316315,0,0,0,19002
plutigo,stablecoin_1-3,1394915,1394915,0,0,0,4276
plutigo,stablecoin_1-4,336731,336731,0,0,0,17816
plutigo,stablecoin_1-5,1713442,1713442,0,0,0,3469
plutigo,stablecoin_1-6,399354,399354,0,0,0,15009
plutigo,stablecoin_2-1,1238193,1238193,0,0,0,4786
plutigo,stablecoin_2-2,322712,322712,0,0,0,18612
plutigo,stablecoin_2-3,1392298,1392298,0,0,0,4299
plutigo,stablecoin_2-4,334381,334381,0,0,0,17914
plutigo,token-account-1,306358,306358,0,0,0,19527
plutigo,token-account-2,470991,470991,0,0,0,12732
plutigo,uniswap-1,544985,544985,0,0,0,10000
plutigo,uniswap-2,356868,356868,0,0,0,16760
plutigo,uniswap-3,1963063,1963063,0,0,0,3027
plutigo,uniswap-4,518251,518251,0,0,0,10000
plutigo,uniswap-5,1390362,1390362,0,0,0,4310
plutigo,uniswap-6,499873,499873,0,0,0,12009
plutigo,vesting-1,504930,504930,0,0,0,10000
