vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
plutigo,auction_1-1,263916,263916,0,0,0,22497
plutigo,auction_1-2,704011,704011,0,0,0,8480
plutigo,auction_1-3,707541,707541,0,0,0,8289
plutigo,auction_1-4,320554,320554,0,0,0,18709
plutigo,auction_2-1,259646,259646,0,0,0,23296
plutigo,auction_2-2,696418,696418,0,0,0,8492
plutigo,auction_2-3,826378,826378,0,0,0,7176
plutigo,auction_2-4,694915,694915,0,0,0,8514
plutigo,auction_2-5,316259,316259,0,0,0,18895
plutigo,coop-1,402705,402705,0,0,0,14869
plutigo,coop-2,1126046,1126046,0,0,0,5359
plutigo,coop-3,1793380,1793380,0,0,0,3304
plutigo,coop-4,1124073,1124073,0,0,0,5197
plutigo,coop-5,656666,656666,0,0,0,8890
plutigo,coop-6,1032562,1032562,0,0,0,5654
plutigo,coop-7,565128,565128,0,0,0,10000
plutigo,crowdfunding-success-1,303192,303192,0,0,0,19804
plutigo,crowdfunding-success-2,302401,302401,0,0,0,19825
plutigo,crowdfunding-success-3,304004,304004,0,0,0,19687
plutigo,currency-1,294020,294020,0,0,0,20424
plutigo,escrow-redeem_1-1,419144,419144,0,0,0,14319
plutigo,escrow-redeem_1-2,417071,417071,0,0,0,14442
plutigo,escrow-redeem_2-1,466152,466152,0,0,0,12847
plutigo,escrow-redeem_2-2,465748,465748,0,0,0,12874
plutigo,escrow-redeem_2-3,464560,464560,0,0,0,12913
plutigo,escrow-refund-1,268443,268443,0,0,0,22380
plutigo,future-increase-margin-1,295328,295328,0,0,0,20360
plutigo,future-increase-margin-2,574382,574382,0,0,0,10000
plutigo,future-increase-margin-3,575588,575588,0,0,0,10000
plutigo,future-increase-margin-4,642177,642177,0,0,0,8942
plutigo,future-increase-margin-5,874410,874410,0,0,0,6666
plutigo,future-pay-out-1,297889,297889,0,0,0,20137
plutigo,future-pay-out-2,578518,578518,0,0,0,10000
plutigo,future-pay-out-3,579254,579254,0,0,0,10000
plutigo,future-pay-out-4,873230,873230,0,0,0,6734
plutigo,future-settle-early-1,294342,294342,0,0,0,20385
plutigo,future-settle-early-2,578607,578607,0,0,0,10000
plutigo,future-settle-early-3,576320,576320,0,0,0,10000
plutigo,future-settle-early-4,727662,727662,0,0,0,8275
plutigo,game-sm-success_1-1,513655,513655,0,0,0,10000
plutigo,game-sm-success_1-2,273869,273869,0,0,0,21886
plutigo,game-sm-success_1-3,689776,689776,0,0,0,8570
plutigo,game-sm-success_1-4,311045,311045,0,0,0,19360
plutigo,game-sm-success_2-1,514460,514460,0,0,0,10000
plutigo,game-sm-success_2-2,276107,276107,0,0,0,21782
plutigo,game-sm-success_2-3,690345,690345,0,0,0,8546
plutigo,game-sm-success_2-4,314439,314439,0,0,0,19119
plutigo,game-sm-success_2-5,689572,689572,0,0,0,8612
plutigo,game-sm-success_2-6,311156,311156,0,0,0,19312
plutigo,guardrail-sorted-large,877914,877914,0,0,0,6782
plutigo,guardrail-sorted-small,153159,153159,0,0,0,39385
plutigo,guardrail-unsorted-large,959576,959576,0,0,0,6201
plutigo,guardrail-unsorted-small,150621,150621,0,0,0,39993
plutigo,multisig-sm-01,544665,544665,0,0,0,10000
plutigo,multisig-sm-02,543396,543396,0,0,0,10000
plutigo,multisig-sm-03,549421,549421,0,0,0,10000
plutigo,multisig-sm-04,544599,544599,0,0,0,10000
plutigo,multisig-sm-05,648593,648593,0,0,0,9157
plutigo,multisig-sm-06,543812,543812,0,0,0,10000
plutigo,multisig-sm-07,538867,538867,0,0,0,10000
plutigo,multisig-sm-08,541127,541127,0,0,0,10000
plutigo,multisig-sm-09,545294,545294,0,0,0,10000
plutigo,multisig-sm-10,652404,652404,0,0,0,9111
plutigo,ping-pong-1,443192,443192,0,0,0,13532
plutigo,ping-pong-2,444437,444437,0,0,0,13478
plutigo,ping-pong_2-1,351565,351565,0,0,0,17078
plutigo,prism-1,232831,232831,0,0,0,25870
plutigo,prism-2,545344,545344,0,0,0,10000
plutigo,prism-3,423530,423530,0,0,0,14151
plutigo,pubkey-1,210731,210731,0,0,0,28450
plutigo,stablecoin_1-1,1067263,1067263,0,0,0,5643
plutigo,stablecoin_1-2,276811,276811,0,0,0,21745
plutigo,stablecoin_1-3,1156912,1156912,0,0,0,5160
plutigo,stablecoin_1-4,288937,288937,0,0,0,20720
plutigo,stablecoin_1-5,1413823,1413823,0,0,0,4238
plutigo,stablecoin_1-6,343981,343981,0,0,0,17430
plutigo,stablecoin_2-1,1041272,1041272,0,0,0,5722
plutigo,stablecoin_2-2,276711,276711,0,0,0,21685
plutigo,stablecoin_2-3,1168266,1168266,0,0,0,5053
plutigo,stablecoin_2-4,288805,288805,0,0,0,20740
plutigo,token-account-1,255077,255077,0,0,0,23586
plutigo,token-account-2,373284,373284,0,0,0,16132
plutigo,uniswap-1,397551,397551,0,0,0,15100
plutigo,uniswap-2,298724,298724,0,0,0,20056
plutigo,uniswap-3,1446191,1446191,0,0,0,4128
plutigo,uniswap-4,452516,452516,0,0,0,13225
plutigo,uniswap-5,1069917,1069917,0,0,0,5527
plutigo,uniswap-6,429422,429422,0,0,0,13942
plutigo,vesting-1,403052,403052,0,0,0,14870
