vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
chrysalis-aot,auction_1-1,185011,185342,184021,185670,872,3
chrysalis-aot,auction_1-2,655189,655408,654568,655590,545,3
chrysalis-aot,auction_1-3,658675,658132,654335,663557,4634,3
chrysalis-aot,auction_1-4,217819,216401,215922,221133,2880,3
chrysalis-aot,auction_2-1,183988,183883,182668,185414,1375,3
chrysalis-aot,auction_2-2,670198,661759,654455,694380,21258,3
chrysalis-aot,auction_2-3,826364,830126,817655,831311,7565,3
chrysalis-aot,auction_2-4,656457,657636,652096,659639,3907,3
chrysalis-aot,auction_2-5,213593,213474,213472,213833,208,3
chrysalis-aot,coop-1,187495,187062,187006,188416,798,3
chrysalis-aot,coop-2,565052,564850,564086,566219,1080,3
chrysalis-aot,coop-3,1844308,1843085,1842958,1846882,2229,3
chrysalis-aot,coop-4,733900,737127,723910,740662,8829,3
chrysalis-aot,coop-5,355827,355861,355344,356277,467,3
chrysalis-aot,coop-6,487104,487036,485849,488426,1289,3
chrysalis-aot,coop-7,252896,253027,252604,253057,253,3
chrysalis-aot,crowdfunding-success-1,208365,208291,208056,208749,352,3
chrysalis-aot,crowdfunding-success-2,208809,208836,208202,209390,594,3
chrysalis-aot,crowdfunding-success-3,209561,209714,208572,210397,921,3
chrysalis-aot,currency-1,266770,267537,264779,267995,1739,3
chrysalis-aot,escrow-redeem_1-1,356053,356978,354193,356990,1611,3
chrysalis-aot,escrow-redeem_1-2,347798,347481,347288,348626,722,3
chrysalis-aot,escrow-redeem_2-1,398867,394912,394777,406910,6966,3
chrysalis-aot,escrow-redeem_2-2,396095,396682,392371,399232,3468,3
chrysalis-aot,escrow-redeem_2-3,395781,393823,392881,400637,4231,3
chrysalis-aot,escrow-refund-1,196060,196597,193433,198149,2403,3
chrysalis-aot,future-increase-margin-1,267236,265955,265317,270436,2789,3
chrysalis-aot,future-increase-margin-2,500687,498379,496762,506920,5458,3
chrysalis-aot,future-increase-margin-3,507213,506820,506267,508551,1191,3
chrysalis-aot,future-increase-margin-4,575667,576229,574168,576602,1310,3
