vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
uplc-turbo-bc,auction_1-1,100031,99701,98893,103690,1072,100
uplc-turbo-bc,auction_1-2,323214,321097,316619,352309,5453,100
uplc-turbo-bc,auction_1-3,324420,321935,317811,338771,5384,100
uplc-turbo-bc,auction_1-4,130397,129120,128099,140520,2355,100
uplc-turbo-bc,auction_2-1,101470,101521,99091,105493,1787,100
uplc-turbo-bc,auction_2-2,321847,320604,317362,346136,4292,100
uplc-turbo-bc,auction_2-3,409170,408284,399017,423550,4386,100
uplc-turbo-bc,auction_2-4,323008,320337,317482,360503,6150,100
uplc-turbo-bc,auction_2-5,131079,129581,128536,137049,2388,100
uplc-turbo-bc,coop-1,128273,127559,126431,141762,2068,100
uplc-turbo-bc,coop-2,437414,435709,433271,449482,4505,100
uplc-turbo-bc,coop-3,1209938,1199570,1182383,1368487,23223,100
uplc-turbo-bc,coop-4,499191,494046,491163,529101,8550,100
uplc-turbo-bc,coop-5,225510,225171,222660,259724,3672,100
uplc-turbo-bc,coop-6,403263,403023,396599,411815,1870,100
uplc-turbo-bc,coop-7,184531,184313,183326,190387,963,100
uplc-turbo-bc,crowdfunding-success-1,115455,115301,114285,118576,733,100
uplc-turbo-bc,crowdfunding-success-2,116041,115629,114270,126211,1581,100
uplc-turbo-bc,crowdfunding-success-3,116990,115985,114451,121222,1858,100
uplc-turbo-bc,currency-1,132356,131832,130867,137053,1654,100
uplc-turbo-bc,escrow-redeem_1-1,184700,183414,180580,192760,3020,100
uplc-turbo-bc,escrow-redeem_1-2,182689,182518,180712,186724,976,100
uplc-turbo-bc,escrow-redeem_2-1,211823,211429,208716,220387,2038,100
uplc-turbo-bc,escrow-redeem_2-2,212950,211597,209226,221163,3019,100
uplc-turbo-bc,escrow-redeem_2-3,214657,212670,209521,224038,4082,100
uplc-turbo-bc,escrow-refund-1,85885,85880,84780,87671,327,100
uplc-turbo-bc,future-increase-margin-1,131787,131504,130633,141064,1288,100
uplc-turbo-bc,future-increase-margin-2,277352,277115,275184,284460,1224,100
uplc-turbo-bc,future-increase-margin-3,277550,276631,274666,287637,2898,100
uplc-turbo-bc,future-increase-margin-4,250451,250039,247684,266105,1968,100
uplc-turbo-bc,future-increase-margin-5,407110,405801,402577,418949,3734,100
uplc-turbo-bc,future-pay-out-1,131461,131415,130216,134009,522,100
uplc-turbo-bc,future-pay-out-2,277593,277044,274782,289444,2409,100
uplc-turbo-bc,future-pay-out-3,280546,278299,275051,291147,4271,100
uplc-turbo-bc,future-pay-out-4,408423,405529,402434,429365,6202,100
uplc-turbo-bc,future-settle-early-1,131421,131359,130524,134401,536,100
uplc-turbo-bc,future-settle-early-2,277869,277676,275708,286415,1670,100
uplc-turbo-bc,future-settle-early-3,285384,285936,276946,301075,5196,100
uplc-turbo-bc,future-settle-early-4,319781,320382,311687,331009,4886,100
uplc-turbo-bc,game-sm-success_1-1,209625,205552,202798,235112,8314,100
uplc-turbo-bc,game-sm-success_1-2,113041,111599,110602,120543,2232,100
uplc-turbo-bc,game-sm-success_1-3,326430,324006,318994,348046,5547,100
uplc-turbo-bc,game-sm-success_1-4,131418,130232,128258,136345,2211,100
uplc-turbo-bc,game-sm-success_2-1,205371,203799,199521,213730,3395,100
uplc-turbo-bc,game-sm-success_2-2,112081,111113,110212,118931,1850,100
uplc-turbo-bc,game-sm-success_2-3,325332,322857,319895,352989,5839,100
uplc-turbo-bc,game-sm-success_2-4,130386,129858,128951,135192,1472,100
uplc-turbo-bc,game-sm-success_2-5,323984,321887,318747,335419,4956,100
uplc-turbo-bc,game-sm-success_2-6,130725,129538,128301,134870,2018,100
uplc-turbo-bc,guardrail-sorted-large,242461,240455,238569,265946,4186,100
uplc-turbo-bc,guardrail-sorted-small,40319,39936,39348,42033,658,100
uplc-turbo-bc,guardrail-unsorted-large,320768,318422,314146,329672,4540,100
uplc-turbo-bc,guardrail-unsorted-small,39705,39368,39073,42692,631,100
uplc-turbo-bc,multisig-sm-01,211489,209423,206926,236061,4458,100
uplc-turbo-bc,multisig-sm-02,206112,208300,200405,212955,3636,100
uplc-turbo-bc,multisig-sm-03,206240,203768,199816,215382,4058,100
uplc-turbo-bc,multisig-sm-04,206586,205127,203216,213403,3079,100
uplc-turbo-bc,multisig-sm-05,281556,279059,276330,308783,5459,100
uplc-turbo-bc,multisig-sm-06,208508,206905,204572,232377,4052,100
uplc-turbo-bc,multisig-sm-07,204165,202408,200225,211716,3491,100
uplc-turbo-bc,multisig-sm-08,203647,203270,201858,209343,1142,100
uplc-turbo-bc,multisig-sm-09,206932,205000,203966,222482,3685,100
uplc-turbo-bc,multisig-sm-10,280442,279048,277487,291736,3359,100
uplc-turbo-bc,ping-pong-1,171126,170943,169935,175953,742,100
uplc-turbo-bc,ping-pong-2,170139,170067,168289,172651,655,100
uplc-turbo-bc,ping-pong_2-1,109111,108944,108047,115529,986,100
uplc-turbo-bc,prism-1,90745,90641,90106,93936,550,100
uplc-turbo-bc,prism-2,217845,216938,215384,225615,2487,100
uplc-turbo-bc,prism-3,196843,196654,194894,202091,971,100
uplc-turbo-bc,pubkey-1,78890,78419,77700,85418,1224,100
uplc-turbo-bc,stablecoin_1-1,457450,456547,453257,473140,4040,100
uplc-turbo-bc,stablecoin_1-2,112046,111863,110258,116314,872,100
uplc-turbo-bc,stablecoin_1-3,523273,520504,516125,544047,6286,100
uplc-turbo-bc,stablecoin_1-4,118231,117998,116577,131103,1560,100
uplc-turbo-bc,stablecoin_1-5,657510,655243,650912,677919,6531,100
uplc-turbo-bc,stablecoin_1-6,145868,144924,143382,151022,2102,100
uplc-turbo-bc,stablecoin_2-1,460348,457605,453504,474617,6267,100
uplc-turbo-bc,stablecoin_2-2,113004,112090,111045,124219,2188,100
uplc-turbo-bc,stablecoin_2-3,523740,521217,517404,542353,6675,100
uplc-turbo-bc,stablecoin_2-4,119358,118088,116978,123935,2058,100
uplc-turbo-bc,token-account-1,103079,102575,101538,107057,1399,100
uplc-turbo-bc,token-account-2,179592,178469,177059,201432,3437,100
uplc-turbo-bc,uniswap-1,205310,204081,202304,212198,2788,100
uplc-turbo-bc,uniswap-2,123179,122406,120225,127604,1772,100
uplc-turbo-bc,uniswap-3,809791,805540,794875,833903,10698,100
uplc-turbo-bc,uniswap-4,195186,193576,190696,220081,4082,100
uplc-turbo-bc,uniswap-5,561461,564028,540004,590674,10340,100
uplc-turbo-bc,uniswap-6,182864,181278,179093,189713,2968,100
uplc-turbo-bc,vesting-1,181580,180506,179308,187597,2264,100
