"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: file"
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,390.215092,NaN,"us/op",game-sm-success_2-3.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,144.695351,NaN,"us/op",game-sm-success_2-4.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,397.085137,NaN,"us/op",game-sm-success_2-5.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,146.438510,NaN,"us/op",game-sm-success_2-6.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,394.690089,NaN,"us/op",guardrail-sorted-large.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,45.639762,NaN,"us/op",guardrail-sorted-small.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,372.432550,NaN,"us/op",guardrail-unsorted-large.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,44.584358,NaN,"us/op",guardrail-unsorted-small.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,256.372131,NaN,"us/op",multisig-sm-01.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,245.904246,NaN,"us/op",multisig-sm-02.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,253.359075,NaN,"us/op",multisig-sm-03.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,254.750669,NaN,"us/op",multisig-sm-04.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,399.258535,NaN,"us/op",multisig-sm-05.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,266.749309,NaN,"us/op",multisig-sm-06.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,254.746449,NaN,"us/op",multisig-sm-07.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,261.788152,NaN,"us/op",multisig-sm-08.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,260.262472,NaN,"us/op",multisig-sm-09.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,370.913961,NaN,"us/op",multisig-sm-10.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,203.911137,NaN,"us/op",ping-pong-1.flat
