vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
plutigo,auction_1-1,335818,335818,0,0,0,18099
plutigo,auction_1-2,852429,852429,0,0,0,6964
plutigo,auction_1-3,590238,590238,0,0,0,9588
plutigo,auction_1-4,316826,316826,0,0,0,18915
plutigo,auction_2-1,215977,215977,0,0,0,25058
plutigo,auction_2-2,802535,802535,0,0,0,8196
plutigo,auction_2-3,1083628,1083628,0,0,0,5313
plutigo,auction_2-4,963674,963674,0,0,0,10000
plutigo,auction_2-5,291760,291760,0,0,0,17278
plutigo,coop-1,330558,330558,0,0,0,17938
plutigo,coop-2,900069,900069,0,0,0,9084
plutigo,coop-3,2503518,2503518,0,0,0,2479
plutigo,coop-4,1170748,1170748,0,0,0,5234
plutigo,coop-5,641332,641332,0,0,0,10000
plutigo,coop-6,783463,783463,0,0,0,7362
plutigo,coop-7,398845,398845,0,0,0,14120
plutigo,crowdfunding-success-1,293486,293486,0,0,0,20402
plutigo,crowdfunding-success-2,327682,327682,0,0,0,15385
plutigo,crowdfunding-success-3,194773,194773,0,0,0,37029
plutigo,currency-1,497266,497266,0,0,0,12068
plutigo,escrow-redeem_1-1,372375,372375,0,0,0,16531
plutigo,escrow-redeem_1-2,501700,501700,0,0,0,10411
plutigo,escrow-redeem_2-1,498745,498745,0,0,0,12640
plutigo,escrow-redeem_2-2,517732,517732,0,0,0,11726
plutigo,escrow-redeem_2-3,522957,522957,0,0,0,10000
plutigo,escrow-refund-1,304068,304068,0,0,0,29252
plutigo,future-increase-margin-1,439203,439203,0,0,0,12460
plutigo,future-increase-margin-2,791172,791172,0,0,0,10000
plutigo,future-increase-margin-3,955904,955904,0,0,0,8224
plutigo,future-increase-margin-4,759825,759825,0,0,0,8403
plutigo,future-increase-margin-5,1387359,1387359,0,0,0,3772
plutigo,future-pay-out-1,386860,386860,0,0,0,16882
plutigo,future-pay-out-2,591291,591291,0,0,0,9313
plutigo,future-pay-out-3,819992,819992,0,0,0,6379
plutigo,future-pay-out-4,1265040,1265040,0,0,0,4683
plutigo,future-settle-early-1,416020,416020,0,0,0,14935
plutigo,future-settle-early-2,791472,791472,0,0,0,8166
plutigo,future-settle-early-3,892363,892363,0,0,0,9498
plutigo,future-settle-early-4,1082414,1082414,0,0,0,6224
plutigo,game-sm-success_1-1,642313,642313,0,0,0,10000
plutigo,game-sm-success_1-2,219989,219989,0,0,0,23652
plutigo,game-sm-success_1-3,535591,535591,0,0,0,10724
plutigo,game-sm-success_1-4,285335,285335,0,0,0,19298
plutigo,game-sm-success_2-1,618860,618860,0,0,0,11439
plutigo,game-sm-success_2-2,222675,222675,0,0,0,37470
plutigo,game-sm-success_2-3,1058570,1058570,0,0,0,8606
plutigo,game-sm-success_2-4,290967,290967,0,0,0,19942
plutigo,game-sm-success_2-5,906365,906365,0,0,0,5826
plutigo,game-sm-success_2-6,326928,326928,0,0,0,19502
plutigo,guardrail-sorted-large,528961,528961,0,0,0,10000
plutigo,guardrail-sorted-small,166249,166249,0,0,0,33579
plutigo,guardrail-unsorted-large,793419,793419,0,0,0,9843
plutigo,guardrail-unsorted-small,161643,161643,0,0,0,42054
plutigo,multisig-sm-01,759598,759598,0,0,0,9010
plutigo,multisig-sm-02,700234,700234,0,0,0,7249
plutigo,multisig-sm-03,719536,719536,0,0,0,9206
plutigo,multisig-sm-04,853203,853203,0,0,0,10000
plutigo,multisig-sm-05,1197467,1197467,0,0,0,5532
plutigo,multisig-sm-06,686034,686034,0,0,0,8175
plutigo,multisig-sm-07,639185,639185,0,0,0,10000
plutigo,multisig-sm-08,863211,863211,0,0,0,6511
plutigo,multisig-sm-09,860696,860696,0,0,0,9262
plutigo,multisig-sm-10,729775,729775,0,0,0,7239
plutigo,ping-pong-1,561149,561149,0,0,0,10000
plutigo,ping-pong-2,652830,652830,0,0,0,10000
plutigo,ping-pong_2-1,267140,267140,0,0,0,24174
plutigo,prism-1,218537,218537,0,0,0,34797
plutigo,prism-2,683419,683419,0,0,0,10000
plutigo,prism-3,585927,585927,0,0,0,10000
plutigo,pubkey-1,143816,143816,0,0,0,55039
plutigo,stablecoin_1-1,1369958,1369958,0,0,0,5629
plutigo,stablecoin_1-2,333051,333051,0,0,0,18036
plutigo,stablecoin_1-3,1266113,1266113,0,0,0,5224
plutigo,stablecoin_1-4,206400,206400,0,0,0,30501
plutigo,stablecoin_1-5,1717698,1717698,0,0,0,3380
plutigo,stablecoin_1-6,341589,341589,0,0,0,17263
plutigo,stablecoin_2-1,1196826,1196826,0,0,0,4500
plutigo,stablecoin_2-2,244592,244592,0,0,0,28338
plutigo,stablecoin_2-3,1853819,1853819,0,0,0,3040
plutigo,stablecoin_2-4,332351,332351,0,0,0,20119
plutigo,token-account-1,240112,240112,0,0,0,25227
plutigo,token-account-2,359938,359938,0,0,0,14952
plutigo,uniswap-1,455946,455946,0,0,0,12177
plutigo,uniswap-2,283308,283308,0,0,0,20644
plutigo,uniswap-3,2471638,2471638,0,0,0,2498
plutigo,uniswap-4,387660,387660,0,0,0,15150
plutigo,uniswap-5,1313247,1313247,0,0,0,6896
plutigo,uniswap-6,423654,423654,0,0,0,14079
plutigo,vesting-1,425564,425564,0,0,0,21972
