vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
haskell,auction_1-1,78934,78934,78729,79225,1092,0
haskell,auction_1-2,299548,299548,298063,301113,6477,0
haskell,auction_1-3,286815,286815,285801,288149,4774,0
haskell,auction_1-4,102036,102036,101676,102510,1662,0
haskell,auction_2-1,80104,80104,79770,80478,1475,0
haskell,auction_2-2,298724,298724,297838,299819,4548,0
haskell,auction_2-3,387342,387342,386178,388868,5850,0
haskell,auction_2-4,295006,295006,293406,296398,6578,0
haskell,auction_2-5,102700,102700,102402,103139,1686,0
haskell,coop-1,104000,104000,103761,104310,1178,0
haskell,coop-2,340440,340440,339097,342046,6138,0
haskell,coop-3,1032185,1032185,1028207,1038282,22186,0
haskell,coop-4,455245,455245,453326,457567,8828,0
haskell,coop-5,186848,186848,186287,187642,2849,0
haskell,coop-6,309494,309494,308877,310476,3291,0
haskell,coop-7,145645,145645,145228,146221,2069,0
haskell,crowdfunding-success-1,96983,96983,96565,97411,1832,0
haskell,crowdfunding-success-2,96696,96696,96310,97196,2033,0
haskell,crowdfunding-success-3,95049,95049,94748,95381,1422,0
haskell,currency-1,114590,114590,114067,115233,2499,0
haskell,escrow-redeem_1-1,161899,161899,161228,162900,3645,0
haskell,escrow-redeem_1-2,161158,161158,160515,161889,2967,0
haskell,escrow-redeem_2-1,187584,187584,186670,188568,4262,0
haskell,escrow-redeem_2-2,185656,185656,185015,186943,3826,0
haskell,escrow-redeem_2-3,185191,185191,184679,185869,2496,0
haskell,escrow-refund-1,70781,70781,70470,71122,1498,0
haskell,future-increase-margin-1,113396,113396,112953,114318,2645,0
haskell,future-increase-margin-2,242159,242159,241484,243207,3692,0
haskell,future-increase-margin-3,243680,243680,242506,245045,5213,0
haskell,future-increase-margin-4,229468,229468,228360,231867,6842,0
haskell,future-increase-margin-5,392909,392909,391043,395170,8648,0
haskell,future-pay-out-1,113239,113239,112919,113699,1714,0
haskell,future-pay-out-2,245304,245304,243577,248497,10179,0
haskell,future-pay-out-3,240508,240508,239905,241352,2921,0
haskell,future-pay-out-4,392208,392208,390878,394160,6901,0
haskell,future-settle-early-1,116315,116315,115101,118485,7239,0
haskell,future-settle-early-2,243333,243333,242724,244131,3166,0
haskell,future-settle-early-3,243615,243615,242541,245028,5376,0
haskell,future-settle-early-4,292787,292787,291537,293951,5408,0
haskell,game-sm-success_1-1,184572,184572,183681,185526,4078,0
haskell,game-sm-success_1-2,87809,87809,87674,88019,721,0
haskell,game-sm-success_1-3,290876,290876,289454,292540,6695,0
haskell,game-sm-success_1-4,103073,103073,102577,103649,2297,0
haskell,game-sm-success_2-1,181197,181197,180415,182181,3699,0
haskell,game-sm-success_2-2,88456,88456,88182,88877,1423,0
haskell,game-sm-success_2-3,294215,294215,292578,295964,7397,0
haskell,game-sm-success_2-4,101627,101627,101333,102042,1540,0
haskell,game-sm-success_2-5,291766,291766,290595,293087,5422,0
haskell,game-sm-success_2-6,103172,103172,102740,103601,1933,0
haskell,guardrail-sorted-large,196312,196312,195638,197261,3490,0
haskell,guardrail-sorted-small,30246,30246,30076,30645,1028,0
haskell,guardrail-unsorted-large,267869,267869,266883,269035,4559,0
haskell,guardrail-unsorted-small,30158,30158,30060,30304,487,0
haskell,multisig-sm-01,187044,187044,186395,187896,3079,0
haskell,multisig-sm-02,183604,183604,182771,184430,3622,0
haskell,multisig-sm-03,181445,181445,181104,182147,1994,0
haskell,multisig-sm-04,182736,182736,182502,183061,1172,0
haskell,multisig-sm-05,257258,257258,256789,257883,2480,0
haskell,multisig-sm-06,185876,185876,185586,186381,1579,0
haskell,multisig-sm-07,182432,182432,181977,183261,2627,0
haskell,multisig-sm-08,181708,181708,181390,182179,1695,0
haskell,multisig-sm-09,184577,184577,183780,185747,3965,0
haskell,multisig-sm-10,262163,262163,260810,263705,6560,0
haskell,ping-pong-1,151415,151415,151090,151999,1722,0
haskell,ping-pong-2,152222,152222,151933,152758,1620,0
haskell,ping-pong_2-1,93503,93503,93374,93678,659,0
haskell,prism-1,73161,73161,73085,73250,363,0
haskell,prism-2,188821,188821,188352,190392,3361,0
haskell,prism-3,166881,166881,166645,167273,1222,0
haskell,pubkey-1,63117,63117,63068,63168,220,0
haskell,stablecoin_1-1,448224,448224,446616,454249,12268,0
haskell,stablecoin_1-2,87070,87070,86970,87274,609,0
haskell,stablecoin_1-3,508497,508497,507974,509090,2469,0
haskell,stablecoin_1-4,92454,92454,91745,94151,4431,0
haskell,stablecoin_1-5,648213,648213,646553,650417,8209,0
haskell,stablecoin_1-6,112209,112209,112097,112352,574,0
haskell,stablecoin_2-1,445890,445890,445219,446599,2972,0
haskell,stablecoin_2-2,86260,86260,86159,86386,469,0
haskell,stablecoin_2-3,509581,509581,508562,510857,5050,0
haskell,stablecoin_2-4,91688,91688,91488,91932,981,0
haskell,token-account-1,84843,84843,84742,84992,530,0
haskell,token-account-2,149907,149907,149620,150308,1436,0
haskell,uniswap-1,179206,179206,178939,179507,1216,0
haskell,uniswap-2,99161,99161,99028,99394,749,0
haskell,uniswap-3,804131,804131,802203,807108,9955,0
haskell,uniswap-4,145467,145467,145261,145789,1095,0
haskell,uniswap-5,528172,528172,527016,529889,5717,0
haskell,uniswap-6,138703,138703,138456,139269,1504,0
haskell,vesting-1,160963,160963,160786,161193,873,0
