vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
chrysalis-aot,auction_1-1,194000,193680,193628,194690,598,3
chrysalis-aot,auction_1-2,713647,714185,710907,715848,2513,3
chrysalis-aot,auction_1-3,701518,701112,699531,703909,2217,3
chrysalis-aot,auction_1-4,228926,228985,228666,229129,237,3
chrysalis-aot,auction_2-1,196872,197409,194961,198247,1707,3
chrysalis-aot,auction_2-2,720870,717406,715968,729236,7280,3
chrysalis-aot,auction_2-3,904171,906153,897166,909193,6253,3
chrysalis-aot,auction_2-4,713020,714727,706556,717777,5802,3
chrysalis-aot,auction_2-5,240773,239014,237385,245920,4531,3
chrysalis-aot,coop-1,204976,205261,204127,205538,747,3
chrysalis-aot,coop-2,620990,620396,611561,631015,9740,3
chrysalis-aot,coop-3,2154835,2143216,1991776,2329512,169167,3
chrysalis-aot,coop-4,831347,826774,822003,845264,12286,3
chrysalis-aot,coop-5,388877,388339,384118,394174,5049,3
chrysalis-aot,coop-6,539633,539371,539153,540376,652,3
chrysalis-aot,coop-7,280717,279522,278378,284251,3113,3
chrysalis-aot,crowdfunding-success-1,225700,226650,223475,226974,1933,3
chrysalis-aot,crowdfunding-success-2,222527,222447,222108,223027,464,3
chrysalis-aot,crowdfunding-success-3,230281,229410,222188,239245,8562,3
chrysalis-aot,currency-1,279273,278691,278591,280536,1094,3
chrysalis-aot,escrow-redeem_1-1,377603,378647,373142,381020,4041,3
chrysalis-aot,escrow-redeem_1-2,385060,383755,382313,389111,3581,3
chrysalis-aot,escrow-redeem_2-1,423859,421987,421460,428132,3709,3
chrysalis-aot,escrow-redeem_2-2,423594,423699,417993,429090,5549,3
chrysalis-aot,escrow-redeem_2-3,417618,417655,415674,419525,1925,3
chrysalis-aot,escrow-refund-1,205831,202809,202523,212161,5483,3
chrysalis-aot,future-increase-margin-1,286625,286832,285937,287105,611,3
chrysalis-aot,future-increase-margin-2,541694,539930,539678,545472,3274,3
chrysalis-aot,future-increase-margin-3,547393,548927,537463,555790,9259,3
chrysalis-aot,future-increase-margin-4,617160,617250,615937,618293,1180,3
chrysalis-aot,future-increase-margin-5,927434,926674,926508,929120,1462,3
chrysalis-aot,future-pay-out-1,290351,288700,287995,294358,3487,3
chrysalis-aot,future-pay-out-2,540186,539682,539326,541550,1194,3
chrysalis-aot,future-pay-out-3,542757,539881,539012,549378,5750,3
chrysalis-aot,future-pay-out-4,968038,946543,936703,1020867,46015,3
chrysalis-aot,future-settle-early-1,284143,284165,283437,284827,695,3
chrysalis-aot,future-settle-early-2,549611,549188,543009,556636,6823,3
chrysalis-aot,future-settle-early-3,530073,530347,527685,532186,2263,3
chrysalis-aot,future-settle-early-4,730303,727615,725852,737441,6244,3
chrysalis-aot,game-sm-success_1-1,463803,463343,463256,464811,874,3
chrysalis-aot,game-sm-success_1-2,202707,202458,201336,204327,1510,3
chrysalis-aot,game-sm-success_1-3,702999,703376,695689,709932,7129,3
chrysalis-aot,game-sm-success_1-4,227596,228599,224170,230018,3050,3
chrysalis-aot,game-sm-success_2-1,456882,455880,455639,459127,1947,3
chrysalis-aot,game-sm-success_2-2,198298,198319,197982,198592,305,3
chrysalis-aot,game-sm-success_2-3,710575,718785,692660,720280,15532,3
chrysalis-aot,game-sm-success_2-4,225951,227042,222186,228626,3355,3
chrysalis-aot,game-sm-success_2-5,688397,688510,687980,688702,373,3
chrysalis-aot,game-sm-success_2-6,226875,226349,223264,231013,3900,3
chrysalis-aot,guardrail-sorted-large,422004,423181,419129,423702,2503,3
chrysalis-aot,guardrail-sorted-small,97828,96933,96868,99683,1606,3
chrysalis-aot,guardrail-unsorted-large,579189,581103,567783,588682,10580,3
chrysalis-aot,guardrail-unsorted-small,97502,97563,97350,97593,132,3
chrysalis-aot,multisig-sm-01,492432,492672,491769,492854,580,3
chrysalis-aot,multisig-sm-02,481048,480122,479981,483042,1728,3
chrysalis-aot,multisig-sm-03,484533,483753,483348,486499,1714,3
chrysalis-aot,multisig-sm-04,502793,503063,502137,503180,571,3
chrysalis-aot,multisig-sm-05,648213,644300,643428,656910,7544,3
chrysalis-aot,multisig-sm-06,493102,493104,492881,493321,219,3
chrysalis-aot,multisig-sm-07,491502,491946,486723,495838,4573,3
chrysalis-aot,multisig-sm-08,492882,493895,487410,497342,5042,3
chrysalis-aot,multisig-sm-09,497127,495438,488921,507020,9166,3
chrysalis-aot,multisig-sm-10,647386,648405,644920,648834,2146,3
chrysalis-aot,ping-pong_2-1,288689,288770,288237,289061,417,3
chrysalis-aot,ping-pong-1,417878,418028,415325,420283,2482,3
chrysalis-aot,ping-pong-2,415823,415801,413495,418174,2340,3
chrysalis-aot,prism-1,170964,170928,170735,171228,248,3
chrysalis-aot,prism-2,489381,488036,482711,497395,7433,3
chrysalis-aot,prism-3,385828,380979,380506,395998,8810,3
chrysalis-aot,pubkey-1,157854,155132,152813,165616,6821,3
chrysalis-aot,stablecoin_1-1,1090870,1088089,1084993,1099529,7656,3
chrysalis-aot,stablecoin_1-2,200572,200567,199246,201903,1328,3
chrysalis-aot,stablecoin_1-3,1222778,1225173,1208262,1234898,13478,3
chrysalis-aot,stablecoin_1-4,209536,206713,206571,215324,5012,3
chrysalis-aot,stablecoin_1-5,1512355,1509692,1504985,1522387,9001,3
chrysalis-aot,stablecoin_1-6,247643,247726,246434,248769,1169,3
chrysalis-aot,stablecoin_2-1,1106367,1102810,1101686,1114604,7155,3
chrysalis-aot,stablecoin_2-2,198889,198900,198796,198971,87,3
chrysalis-aot,stablecoin_2-3,1221974,1210660,1209234,1246027,20842,3
chrysalis-aot,stablecoin_2-4,207654,207645,207376,207941,282,3
chrysalis-aot,token-account-1,233366,232381,227185,240533,6728,3
chrysalis-aot,token-account-2,344611,344658,344313,344863,278,3
chrysalis-aot,uniswap-1,441399,441766,439507,442923,1737,3
chrysalis-aot,uniswap-2,257423,257361,256650,258259,806,3
chrysalis-aot,uniswap-3,1669228,1681211,1639651,1686821,25767,3
chrysalis-aot,uniswap-4,304169,303931,302938,305636,1364,3
chrysalis-aot,uniswap-5,1107361,1103809,1100350,1117924,9309,3
chrysalis-aot,uniswap-6,303172,303101,302719,303694,491,3
chrysalis-aot,vesting-1,400621,399994,398836,403034,2168,3
