vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
chrysalis,auction_1-1,196375,195455,195122,198547,1888,3
chrysalis,auction_1-2,698384,698402,696990,699759,1384,3
chrysalis,auction_1-3,726899,729127,706065,745507,19814,3
chrysalis,auction_1-4,233660,233671,233247,234061,406,3
chrysalis,auction_2-1,204087,204221,203192,204850,836,3
chrysalis,auction_2-2,716184,713598,707623,727331,10105,3
chrysalis,auction_2-3,880516,880400,878657,882491,1919,3
chrysalis,auction_2-4,698043,698399,694791,700940,3089,3
chrysalis,auction_2-5,234702,233393,233276,237437,2369,3
chrysalis,coop-1,203895,202278,202107,207299,2949,3
chrysalis,coop-2,609906,609392,607586,612739,2614,3
chrysalis,coop-3,1977713,1967052,1943991,2022096,40129,3
chrysalis,coop-4,771996,767285,765991,782713,9303,3
chrysalis,coop-5,383044,383344,382181,383607,758,3
chrysalis,coop-6,520716,521289,515507,525354,4948,3
chrysalis,coop-7,270265,270367,269478,270948,740,3
chrysalis,crowdfunding-success-1,231511,231442,231033,232059,516,3
chrysalis,crowdfunding-success-2,230539,229721,227245,234652,3770,3
chrysalis,crowdfunding-success-3,239288,239682,236975,241207,2143,3
chrysalis,currency-1,286219,286162,285532,286965,718,3
chrysalis,escrow-redeem_1-1,393360,377151,376914,426017,28281,3
chrysalis,escrow-redeem_1-2,376383,377464,373309,378376,2700,3
chrysalis,escrow-redeem_2-1,426120,426071,425158,427129,986,3
chrysalis,escrow-redeem_2-2,425814,425596,425487,426358,474,3
chrysalis,escrow-redeem_2-3,430785,430833,429454,432068,1307,3
chrysalis,escrow-refund-1,215948,215922,215010,216911,950,3
chrysalis,future-increase-margin-1,289524,289073,287512,291988,2272,3
chrysalis,future-increase-margin-2,535489,532089,531208,543169,6665,3
chrysalis,future-increase-margin-3,533978,534633,531551,535750,2175,3
chrysalis,future-increase-margin-4,617735,616204,614498,622503,4216,3
chrysalis,future-increase-margin-5,959434,955158,952707,970438,9608,3
chrysalis,future-pay-out-1,289680,290220,288191,290628,1305,3
chrysalis,future-pay-out-2,563301,550204,538634,601066,33212,3
chrysalis,future-pay-out-3,538638,538619,538237,539059,411,3
chrysalis,future-pay-out-4,944589,946160,940706,946900,3382,3
chrysalis,future-settle-early-1,283998,284006,283904,284084,90,3
chrysalis,future-settle-early-2,548954,544786,537476,564599,14033,3
chrysalis,future-settle-early-3,545914,545641,545233,546868,851,3
chrysalis,future-settle-early-4,738262,738087,737232,739467,1128,3
chrysalis,game-sm-success_1-1,480427,472683,471692,496905,14279,3
chrysalis,game-sm-success_1-2,204097,203487,202849,205954,1639,3
chrysalis,game-sm-success_1-3,702625,697836,696328,713711,9630,3
chrysalis,game-sm-success_1-4,231705,230920,229620,234575,2569,3
chrysalis,game-sm-success_2-1,480652,480076,474391,487490,6568,3
chrysalis,game-sm-success_2-2,204237,203856,203355,205499,1121,3
chrysalis,game-sm-success_2-3,717340,717690,696964,737366,20203,3
chrysalis,game-sm-success_2-4,228088,228155,227557,228551,500,3
chrysalis,game-sm-success_2-5,726097,727313,722581,728398,3093,3
chrysalis,game-sm-success_2-6,229687,230288,228244,230529,1255,3
chrysalis,guardrail-sorted-large,404078,404065,402866,405303,1218,3
chrysalis,guardrail-sorted-small,102829,101100,97101,110286,6760,3
chrysalis,guardrail-unsorted-large,544696,544911,542462,546715,2134,3
chrysalis,guardrail-unsorted-small,97389,97516,96188,98463,1143,3
chrysalis,multisig-sm-01,508724,506216,499764,520191,10441,3
chrysalis,multisig-sm-02,492601,491763,487917,498123,5154,3
chrysalis,multisig-sm-03,501486,500662,499243,504554,2750,3
chrysalis,multisig-sm-04,518911,513795,512858,530081,9684,3
chrysalis,multisig-sm-05,680627,683219,673617,685046,6139,3
chrysalis,multisig-sm-06,532157,535021,516454,544997,14485,3
chrysalis,multisig-sm-07,511519,512867,502224,519467,8699,3
chrysalis,multisig-sm-08,495632,495821,495189,495886,385,3
chrysalis,multisig-sm-09,503115,502947,502936,503462,300,3
chrysalis,multisig-sm-10,663767,664558,658225,668519,5192,3
chrysalis,ping-pong_2-1,314868,310907,306919,326779,10506,3
chrysalis,ping-pong-1,413333,412980,412318,414701,1230,3
chrysalis,ping-pong-2,431615,431875,425352,437619,6137,3
