"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: file"
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,294.555804,NaN,"us/op",game-sm-success_2-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,148.133279,NaN,"us/op",game-sm-success_2-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,510.337766,NaN,"us/op",game-sm-success_2-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,169.337158,NaN,"us/op",game-sm-success_2-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,519.871720,NaN,"us/op",game-sm-success_2-5.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,169.914257,NaN,"us/op",game-sm-success_2-6.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,311.067168,NaN,"us/op",multisig-sm-01.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,306.015781,NaN,"us/op",multisig-sm-02.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,311.821726,NaN,"us/op",multisig-sm-03.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,315.784723,NaN,"us/op",multisig-sm-04.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,456.394336,NaN,"us/op",multisig-sm-05.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,309.654592,NaN,"us/op",multisig-sm-06.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,306.597439,NaN,"us/op",multisig-sm-07.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,315.897967,NaN,"us/op",multisig-sm-08.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,305.862653,NaN,"us/op",multisig-sm-09.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,454.100098,NaN,"us/op",multisig-sm-10.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,260.561040,NaN,"us/op",ping-pong-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,254.839473,NaN,"us/op",ping-pong-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,152.513465,NaN,"us/op",ping-pong_2-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,121.506270,NaN,"us/op",prism-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,316.848312,NaN,"us/op",prism-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,287.509210,NaN,"us/op",prism-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,108.643758,NaN,"us/op",pubkey-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,767.546142,NaN,"us/op",stablecoin_1-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,146.575753,NaN,"us/op",stablecoin_1-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,889.084428,NaN,"us/op",stablecoin_1-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,153.548653,NaN,"us/op",stablecoin_1-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,1085.259847,NaN,"us/op",stablecoin_1-5.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,187.277700,NaN,"us/op",stablecoin_1-6.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,775.518849,NaN,"us/op",stablecoin_2-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,145.378399,NaN,"us/op",stablecoin_2-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,879.317120,NaN,"us/op",stablecoin_2-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,154.881463,NaN,"us/op",stablecoin_2-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,146.432732,NaN,"us/op",token-account-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,256.754599,NaN,"us/op",token-account-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,337.987471,NaN,"us/op",uniswap-1.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,168.739252,NaN,"us/op",uniswap-2.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,1319.552076,NaN,"us/op",uniswap-3.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,242.962592,NaN,"us/op",uniswap-4.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,835.993895,NaN,"us/op",uniswap-5.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,237.052624,NaN,"us/op",uniswap-6.flat
"scalus.uplc.eval.CekJVMBenchmark.bench","avgt",1,1,270.591721,NaN,"us/op",vesting-1.flat
