vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
chrysalis-aot,auction_1-1,195406,195592,193606,197019,1714,3
chrysalis-aot,auction_1-2,699378,699265,697613,701255,1823,3
chrysalis-aot,auction_1-3,702837,704442,693265,710805,8879,3
chrysalis-aot,auction_1-4,224899,225087,223713,225899,1104,3
chrysalis-aot,auction_2-1,193155,193893,191428,194143,1500,3
chrysalis-aot,auction_2-2,685833,686283,684537,686680,1140,3
chrysalis-aot,auction_2-3,866352,863300,862768,872987,5752,3
chrysalis-aot,auction_2-4,696744,695741,695308,699183,2123,3
chrysalis-aot,auction_2-5,226144,226066,226044,226322,154,3
chrysalis-aot,coop-1,205366,204403,202921,208774,3043,3
chrysalis-aot,coop-2,602638,596806,596263,614844,10574,3
chrysalis-aot,coop-3,2013163,2017170,2003366,2018954,8531,3
chrysalis-aot,coop-4,764717,764878,763349,765924,1294,3
chrysalis-aot,coop-5,386118,384499,383755,390100,3468,3
chrysalis-aot,coop-6,531888,532584,530364,532716,1321,3
chrysalis-aot,coop-7,269259,267728,267677,272374,2697,3
chrysalis-aot,crowdfunding-success-1,220424,219768,218855,222650,1980,3
chrysalis-aot,crowdfunding-success-2,220616,220362,218307,223177,2445,3
chrysalis-aot,crowdfunding-success-3,218341,216841,216303,221879,3075,3
chrysalis-aot,currency-1,276764,277392,275425,277475,1160,3
chrysalis-aot,escrow-redeem_1-1,390586,373870,367605,430282,34520,3
chrysalis-aot,escrow-redeem_1-2,371521,371339,370661,372562,963,3
chrysalis-aot,escrow-redeem_2-1,410108,409743,408811,411769,1512,3
chrysalis-aot,escrow-redeem_2-2,423002,420825,419959,428221,4540,3
chrysalis-aot,escrow-redeem_2-3,425696,421033,420809,435246,8271,3
chrysalis-aot,escrow-refund-1,203046,203125,199687,206325,3319,3
chrysalis-aot,future-increase-margin-1,275845,274782,274020,278732,2529,3
chrysalis-aot,future-increase-margin-2,529641,529414,529283,530228,511,3
