vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
plutuz,auction_1-1,202527,195129,188794,335036,15799,10000
plutuz,auction_1-2,634343,629730,592843,1279438,37415,7883
plutuz,auction_1-3,615942,609886,582359,1070583,30625,8118
plutuz,auction_1-4,231814,227059,221617,515781,11328,10000
plutuz,auction_2-1,198351,193996,189652,676200,11291,10000
plutuz,auction_2-2,629924,621501,595314,1173648,30985,7938
plutuz,auction_2-3,750950,747762,710365,1425367,34542,6659
plutuz,auction_2-4,616456,611583,584981,1941520,28456,8111
plutuz,auction_2-5,239458,232760,222121,433583,18344,10000
plutuz,coop-1,199569,191786,185501,387157,15927,10000
plutuz,coop-2,575936,573063,544830,1027888,26757,8682
plutuz,coop-3,1422265,1413777,1359576,1908749,39723,3516
plutuz,coop-4,696219,691618,657024,1255911,30086,7182
plutuz,coop-5,374887,369384,351356,523985,18530,10000
plutuz,coop-6,501418,497480,473241,1122949,23323,9972
plutuz,coop-7,274238,267505,254351,777873,21173,10000
plutuz,crowdfunding-success-1,236267,229261,218612,536013,18357,10000
plutuz,crowdfunding-success-2,232810,227300,219199,822020,15846,10000
plutuz,crowdfunding-success-3,230821,226223,219469,707477,12783,10000
plutuz,currency-1,262485,249848,243929,765375,29539,10000
plutuz,escrow-redeem_1-1,368668,347166,332325,803311,53318,10000
plutuz,escrow-redeem_1-2,358641,351519,335340,516277,19396,10000
plutuz,escrow-redeem_2-1,389224,383968,367987,728960,20888,10000
plutuz,escrow-redeem_2-2,386794,383016,367546,2080163,22735,10000
plutuz,escrow-redeem_2-3,394327,385707,367959,920389,32218,10000
plutuz,escrow-refund-1,225988,220666,215884,504415,12120,10000
plutuz,future-increase-margin-1,255724,249607,243969,384511,12949,10000
plutuz,future-increase-margin-2,468620,463641,442681,676229,18299,10000
plutuz,future-increase-margin-3,469380,464267,442692,963995,21074,10000
plutuz,future-increase-margin-4,602108,599437,557103,1151072,36908,8305
plutuz,future-increase-margin-5,873907,865232,813078,1446213,47395,5722
plutuz,future-pay-out-1,260426,253966,244632,709986,16866,10000
plutuz,future-pay-out-2,462328,459111,442127,866850,17579,10000
plutuz,future-pay-out-3,468106,461656,443679,1817262,28034,10000
plutuz,future-pay-out-4,877209,874307,828824,1650876,33858,5700
plutuz,future-settle-early-1,267550,255291,243128,854389,31280,10000
plutuz,future-settle-early-2,473357,462560,443335,1207289,38850,10000
plutuz,future-settle-early-3,465871,461094,444357,1011458,21604,10000
plutuz,future-settle-early-4,707880,703708,661066,1234248,32214,7064
plutuz,game-sm-success_1-1,472277,459362,436746,827063,35174,10000
plutuz,game-sm-success_1-2,201390,197060,191425,512318,11729,10000
plutuz,game-sm-success_1-3,643136,622207,583867,1120847,73238,7775
plutuz,game-sm-success_1-4,222079,217116,212129,566985,11253,10000
plutuz,game-sm-success_2-1,463484,456503,437279,889539,20760,10000
plutuz,game-sm-success_2-2,207404,200047,193163,380574,16528,10000
plutuz,game-sm-success_2-3,638090,620507,590613,1021867,60813,7836
plutuz,game-sm-success_2-4,222429,217846,212804,676087,11394,10000
plutuz,game-sm-success_2-5,614527,607362,584929,1079306,24472,8137
plutuz,game-sm-success_2-6,220840,216166,211654,330408,10224,10000
plutuz,guardrail-sorted-large,316578,311043,302254,794284,15197,10000
plutuz,guardrail-sorted-small,92672,90102,88229,175775,6684,10000
plutuz,guardrail-unsorted-large,417425,412587,395835,903364,20471,10000
plutuz,guardrail-unsorted-small,92322,89428,87053,174855,7412,10000
plutuz,multisig-sm-01,502025,487917,466404,1292714,39356,9960
plutuz,multisig-sm-02,493018,477370,458416,1263423,46029,10000
plutuz,multisig-sm-03,490161,477107,458952,1190571,40426,10000
plutuz,multisig-sm-04,499117,486032,462089,812618,39453,10000
plutuz,multisig-sm-05,615223,596255,566267,1881563,61614,8128
plutuz,multisig-sm-06,505936,504517,463268,988491,31122,9883
plutuz,multisig-sm-07,500611,498299,463177,756675,26463,9988
plutuz,multisig-sm-08,500636,490905,467664,959534,27204,9988
plutuz,multisig-sm-09,502373,493785,469036,1073280,25832,9953
plutuz,multisig-sm-10,596546,588364,567014,869403,22674,8382
plutuz,ping-pong-1,408621,400982,385216,808226,20562,10000
plutuz,ping-pong-2,408323,401346,386500,1076328,19424,10000
plutuz,ping-pong_2-1,317230,311144,302235,806116,15642,10000
plutuz,prism-1,182570,172146,167515,513065,23653,10000
plutuz,prism-2,493101,475913,451165,1156188,50435,10000
plutuz,prism-3,346590,340452,326947,826085,18979,10000
plutuz,pubkey-1,160738,156510,152646,400413,10297,10000
plutuz,stablecoin_1-1,1077356,1043678,986976,1594671,116225,4641
plutuz,stablecoin_1-2,201869,194630,189277,802854,17039,10000
plutuz,stablecoin_1-3,1194133,1166733,1104474,2882352,98215,4188
plutuz,stablecoin_1-4,206136,201619,196688,372668,10467,10000
plutuz,stablecoin_1-5,1410147,1404098,1348425,2048452,49472,3546
plutuz,stablecoin_1-6,238420,232966,227574,472110,12479,10000
plutuz,stablecoin_2-1,1042477,1041761,992734,1715966,27708,4797
plutuz,stablecoin_2-2,198324,193795,189978,708597,12106,10000
plutuz,stablecoin_2-3,1159826,1156418,1105464,1792603,38715,4311
plutuz,stablecoin_2-4,216981,203354,196830,441536,28973,10000
plutuz,token-account-1,219333,214371,210211,652965,12455,10000
plutuz,token-account-2,298652,292891,284538,484774,12930,10000
plutuz,uniswap-1,352279,347359,333226,656310,17028,10000
plutuz,uniswap-2,257246,244024,234893,833203,32871,10000
plutuz,uniswap-3,1409740,1396749,1331348,2027375,65348,3547
plutuz,uniswap-4,300788,295079,282093,721275,19090,10000
plutuz,uniswap-5,991265,983024,932537,1573742,37249,5045
plutuz,uniswap-6,286207,279686,272780,531977,18202,10000
plutuz,vesting-1,352030,347156,332636,1012097,17613,10000
