vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
plutigo,auction_1-1,111752,111752,0,0,0,53388
plutigo,auction_1-2,447357,447357,0,0,0,13399
plutigo,auction_1-3,442109,442109,0,0,0,13563
plutigo,auction_1-4,131006,131006,0,0,0,45700
plutigo,auction_2-1,111844,111844,0,0,0,53695
plutigo,auction_2-2,446450,446450,0,0,0,13484
plutigo,auction_2-3,557524,557524,0,0,0,10000
plutigo,auction_2-4,443730,443730,0,0,0,13480
plutigo,auction_2-5,131199,131199,0,0,0,45655
plutigo,coop-1,114397,114397,0,0,0,52332
plutigo,coop-2,378154,378154,0,0,0,15876
plutigo,coop-3,1296491,1296491,0,0,0,4599
plutigo,coop-4,489472,489472,0,0,0,12237
plutigo,coop-5,242582,242582,0,0,0,24727
plutigo,coop-6,309398,309398,0,0,0,19416
plutigo,coop-7,155729,155729,0,0,0,38544
plutigo,crowdfunding-success-1,135513,135513,0,0,0,44236
plutigo,crowdfunding-success-2,135669,135669,0,0,0,44344
plutigo,crowdfunding-success-3,136210,136210,0,0,0,44074
plutigo,currency-1,160248,160248,0,0,0,37563
plutigo,escrow-redeem_1-1,220066,220066,0,0,0,27228
plutigo,escrow-redeem_1-2,220691,220691,0,0,0,27117
plutigo,escrow-redeem_2-1,246430,246430,0,0,0,24391
plutigo,escrow-redeem_2-2,244764,244764,0,0,0,24488
plutigo,escrow-redeem_2-3,246059,246059,0,0,0,24412
plutigo,escrow-refund-1,142430,142430,0,0,0,41968
plutigo,future-increase-margin-1,161833,161833,0,0,0,37038
plutigo,future-increase-margin-2,308230,308230,0,0,0,19480
plutigo,future-increase-margin-3,307225,307225,0,0,0,19510
plutigo,future-increase-margin-4,424007,424007,0,0,0,14150
plutigo,future-increase-margin-5,620873,620873,0,0,0,9702
plutigo,future-pay-out-1,161524,161524,0,0,0,36846
plutigo,future-pay-out-2,309170,309170,0,0,0,19395
plutigo,future-pay-out-3,307345,307345,0,0,0,19521
plutigo,future-pay-out-4,622451,622451,0,0,0,9676
plutigo,future-settle-early-1,161534,161534,0,0,0,36992
plutigo,future-settle-early-2,308541,308541,0,0,0,19467
plutigo,future-settle-early-3,311328,311328,0,0,0,19267
plutigo,future-settle-early-4,507497,507497,0,0,0,10000
plutigo,game-sm-success_1-1,312174,312174,0,0,0,19302
plutigo,game-sm-success_1-2,114654,114654,0,0,0,52268
plutigo,game-sm-success_1-3,449373,449373,0,0,0,13386
plutigo,game-sm-success_1-4,129392,129392,0,0,0,46204
plutigo,game-sm-success_2-1,308561,308561,0,0,0,19454
plutigo,game-sm-success_2-2,114362,114362,0,0,0,52303
plutigo,game-sm-success_2-3,444881,444881,0,0,0,13478
plutigo,game-sm-success_2-4,127438,127438,0,0,0,46933
plutigo,game-sm-success_2-5,448026,448026,0,0,0,13389
plutigo,game-sm-success_2-6,127504,127504,0,0,0,47152
plutigo,guardrail-sorted-large,294356,294356,0,0,0,20413
plutigo,guardrail-sorted-small,71521,71521,0,0,0,84156
plutigo,guardrail-unsorted-large,383638,383638,0,0,0,15654
plutigo,guardrail-unsorted-small,70840,70840,0,0,0,84112
plutigo,multisig-sm-01,351105,351105,0,0,0,17084
plutigo,multisig-sm-02,342097,342097,0,0,0,17533
plutigo,multisig-sm-03,347909,347909,0,0,0,17269
plutigo,multisig-sm-04,347746,347746,0,0,0,17251
plutigo,multisig-sm-05,437403,437403,0,0,0,13714
plutigo,multisig-sm-06,351351,351351,0,0,0,17098
plutigo,multisig-sm-07,342160,342160,0,0,0,17565
plutigo,multisig-sm-08,346766,346766,0,0,0,17317
plutigo,multisig-sm-09,351721,351721,0,0,0,17005
plutigo,multisig-sm-10,442716,442716,0,0,0,13516
plutigo,ping-pong-1,275259,275259,0,0,0,21804
plutigo,ping-pong-2,276467,276467,0,0,0,21668
plutigo,ping-pong_2-1,216946,216946,0,0,0,27571
plutigo,prism-1,100115,100115,0,0,0,59870
plutigo,prism-2,321926,321926,0,0,0,18655
plutigo,prism-3,215409,215409,0,0,0,27862
plutigo,pubkey-1,91350,91350,0,0,0,65671
plutigo,stablecoin_1-1,781760,781760,0,0,0,7731
plutigo,stablecoin_1-2,113672,113672,0,0,0,52982
plutigo,stablecoin_1-3,875835,875835,0,0,0,7076
plutigo,stablecoin_1-4,118162,118162,0,0,0,50458
plutigo,stablecoin_1-5,1057383,1057383,0,0,0,5654
plutigo,stablecoin_1-6,136358,136358,0,0,0,43959
plutigo,stablecoin_2-1,782422,782422,0,0,0,7518
plutigo,stablecoin_2-2,113284,113284,0,0,0,53023
plutigo,stablecoin_2-3,868360,868360,0,0,0,6822
plutigo,stablecoin_2-4,117980,117980,0,0,0,50527
plutigo,token-account-1,138286,138286,0,0,0,43138
plutigo,token-account-2,188992,188992,0,0,0,31490
plutigo,uniswap-1,235579,235579,0,0,0,25476
plutigo,uniswap-2,153175,153175,0,0,0,39198
plutigo,uniswap-3,1070139,1070139,0,0,0,5656
plutigo,uniswap-4,171941,171941,0,0,0,34839
plutigo,uniswap-5,721933,721933,0,0,0,8139
plutigo,uniswap-6,166690,166690,0,0,0,35913
plutigo,vesting-1,229438,229438,0,0,0,26062
