vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
plutigo,auction_1-1,111386,111386,0,0,0,53452
plutigo,auction_1-2,412930,412930,0,0,0,14522
plutigo,auction_1-3,411337,411337,0,0,0,14625
plutigo,auction_1-4,130219,130219,0,0,0,45907
plutigo,auction_2-1,110713,110713,0,0,0,54166
plutigo,auction_2-2,413096,413096,0,0,0,14526
plutigo,auction_2-3,489650,489650,0,0,0,12244
plutigo,auction_2-4,407574,407574,0,0,0,14708
plutigo,auction_2-5,130201,130201,0,0,0,46140
plutigo,coop-1,112912,112912,0,0,0,53064
plutigo,coop-2,363360,363360,0,0,0,16508
plutigo,coop-3,1003282,1003282,0,0,0,5672
plutigo,coop-4,435956,435956,0,0,0,13791
plutigo,coop-5,235223,235223,0,0,0,25480
plutigo,coop-6,303990,303990,0,0,0,19725
plutigo,coop-7,153668,153668,0,0,0,38964
plutigo,crowdfunding-success-1,138956,138956,0,0,0,43136
plutigo,crowdfunding-success-2,138917,138917,0,0,0,43171
plutigo,crowdfunding-success-3,139462,139462,0,0,0,43122
plutigo,currency-1,166852,166852,0,0,0,35919
plutigo,escrow-redeem_1-1,227814,227814,0,0,0,26361
plutigo,escrow-redeem_1-2,228104,228104,0,0,0,26283
plutigo,escrow-redeem_2-1,252367,252367,0,0,0,23784
plutigo,escrow-redeem_2-2,251188,251188,0,0,0,23944
plutigo,escrow-redeem_2-3,250548,250548,0,0,0,23832
plutigo,escrow-refund-1,142186,142186,0,0,0,42216
plutigo,future-increase-margin-1,166031,166031,0,0,0,36154
plutigo,future-increase-margin-2,300664,300664,0,0,0,19969
plutigo,future-increase-margin-3,300980,300980,0,0,0,19910
plutigo,future-increase-margin-4,382669,382669,0,0,0,15693
plutigo,future-increase-margin-5,500102,500102,0,0,0,10000
plutigo,future-pay-out-1,166462,166462,0,0,0,36091
plutigo,future-pay-out-2,301363,301363,0,0,0,19880
plutigo,future-pay-out-3,301974,301974,0,0,0,19802
plutigo,future-pay-out-4,499545,499545,0,0,0,12009
plutigo,future-settle-early-1,166331,166331,0,0,0,36090
plutigo,future-settle-early-2,301002,301002,0,0,0,19941
plutigo,future-settle-early-3,300438,300438,0,0,0,19964
plutigo,future-settle-early-4,410260,410260,0,0,0,14624
plutigo,game-sm-success_1-1,307531,307531,0,0,0,19498
plutigo,game-sm-success_1-2,111955,111955,0,0,0,53584
plutigo,game-sm-success_1-3,406301,406301,0,0,0,14786
plutigo,game-sm-success_1-4,124863,124863,0,0,0,47781
plutigo,game-sm-success_2-1,309827,309827,0,0,0,19256
plutigo,game-sm-success_2-2,111645,111645,0,0,0,53767
plutigo,game-sm-success_2-3,404141,404141,0,0,0,14839
plutigo,game-sm-success_2-4,124454,124454,0,0,0,48034
plutigo,game-sm-success_2-5,402804,402804,0,0,0,14890
plutigo,game-sm-success_2-6,123913,123913,0,0,0,48424
plutigo,guardrail-sorted-large,267922,267922,0,0,0,22404
plutigo,guardrail-sorted-small,56068,56068,0,0,0,106618
plutigo,guardrail-unsorted-large,334317,334317,0,0,0,17934
plutigo,guardrail-unsorted-small,54481,54481,0,0,0,109534
plutigo,multisig-sm-01,336388,336388,0,0,0,17790
plutigo,multisig-sm-02,332503,332503,0,0,0,17998
plutigo,multisig-sm-03,337303,337303,0,0,0,17803
plutigo,multisig-sm-04,335782,335782,0,0,0,17877
plutigo,multisig-sm-05,388773,388773,0,0,0,15444
plutigo,multisig-sm-06,335976,335976,0,0,0,17828
plutigo,multisig-sm-07,333754,333754,0,0,0,17944
plutigo,multisig-sm-08,336427,336427,0,0,0,17839
plutigo,multisig-sm-09,336785,336785,0,0,0,17802
plutigo,multisig-sm-10,389951,389951,0,0,0,15344
plutigo,ping-pong-1,274513,274513,0,0,0,21680
plutigo,ping-pong-2,274697,274697,0,0,0,21853
plutigo,ping-pong_2-1,216766,216766,0,0,0,27662
plutigo,prism-1,97820,97820,0,0,0,61261
plutigo,prism-2,317421,317421,0,0,0,18915
plutigo,prism-3,212271,212271,0,0,0,28244
plutigo,pubkey-1,90140,90140,0,0,0,66561
plutigo,stablecoin_1-1,567469,567469,0,0,0,10000
plutigo,stablecoin_1-2,110717,110717,0,0,0,54158
plutigo,stablecoin_1-3,625781,625781,0,0,0,9344
plutigo,stablecoin_1-4,115328,115328,0,0,0,52345
plutigo,stablecoin_1-5,724570,724570,0,0,0,7788
plutigo,stablecoin_1-6,133369,133369,0,0,0,45099
plutigo,stablecoin_2-1,562456,562456,0,0,0,10000
plutigo,stablecoin_2-2,110945,110945,0,0,0,54115
plutigo,stablecoin_2-3,621749,621749,0,0,0,9484
plutigo,stablecoin_2-4,115228,115228,0,0,0,52094
plutigo,token-account-1,137214,137214,0,0,0,43782
plutigo,token-account-2,195832,195832,0,0,0,30572
plutigo,uniswap-1,235657,235657,0,0,0,25474
plutigo,uniswap-2,150280,150280,0,0,0,40006
plutigo,uniswap-3,863921,863921,0,0,0,6775
plutigo,uniswap-4,166332,166332,0,0,0,36109
plutigo,uniswap-5,613345,613345,0,0,0,9422
plutigo,uniswap-6,161378,161378,0,0,0,37106
plutigo,vesting-1,236172,236172,0,0,0,25395
