vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
chrysalis,auction_1-1,182940,182969,182718,183133,208,3
chrysalis,auction_1-2,655195,654350,653655,657580,2094,3
chrysalis,auction_1-3,683897,683726,678781,689183,5203,3
chrysalis,auction_1-4,217415,216136,214959,221150,3287,3
chrysalis,auction_2-1,187194,186629,185496,189458,2040,3
chrysalis,auction_2-2,649802,650467,648354,650586,1255,3
chrysalis,auction_2-3,801066,803678,795300,804220,5000,3
chrysalis,auction_2-4,655053,652929,651548,660682,4923,3
chrysalis,auction_2-5,216300,216089,214891,217919,1524,3
chrysalis,coop-1,186583,185960,185665,188123,1341,3
chrysalis,coop-2,550197,551305,546150,553138,3623,3
chrysalis,coop-3,1808843,1816382,1793658,1816488,13150,3
chrysalis,coop-4,717096,715016,711666,724607,6716,3
chrysalis,coop-5,353507,353130,352595,354796,1147,3
chrysalis,coop-6,475673,474750,474670,477601,1669,3
chrysalis,coop-7,255006,254756,254344,255918,816,3
chrysalis,crowdfunding-success-1,212585,212855,211836,213063,656,3
chrysalis,crowdfunding-success-2,219149,219137,218938,219373,217,3
chrysalis,crowdfunding-success-3,213908,214072,212919,214733,918,3
chrysalis,currency-1,265378,265122,264725,266286,811,3
chrysalis,escrow-redeem_1-1,366027,366562,364233,367287,1596,3
chrysalis,escrow-redeem_1-2,355002,355585,351186,358233,3559,3
chrysalis,escrow-redeem_2-1,405518,408006,398464,410085,6196,3
chrysalis,escrow-redeem_2-2,398931,397506,397168,402119,2766,3
chrysalis,escrow-redeem_2-3,394033,390887,390044,401168,6193,3
chrysalis,escrow-refund-1,198217,198491,197376,198785,743,3
chrysalis,future-increase-margin-1,260900,260772,260676,261253,309,3
chrysalis,future-increase-margin-2,495155,494549,493070,497846,2444,3
chrysalis,future-increase-margin-3,494235,494502,490388,497816,3721,3
chrysalis,future-increase-margin-4,563732,563437,563087,564672,832,3
chrysalis,future-increase-margin-5,882288,880679,874640,891546,8566,3
chrysalis,future-pay-out-1,261734,261820,261237,262146,460,3
chrysalis,future-pay-out-2,496963,498184,494342,498362,2271,3
chrysalis,future-pay-out-3,492996,493525,491700,493764,1129,3
chrysalis,future-pay-out-4,867982,862134,858418,883394,13476,3
chrysalis,future-settle-early-1,263381,262378,262352,265412,1759,3
chrysalis,future-settle-early-2,490151,489808,489635,491008,747,3
chrysalis,future-settle-early-3,499942,502686,493260,503880,5817,3
chrysalis,future-settle-early-4,700873,701028,700226,701365,585,3
chrysalis,game-sm-success_1-1,443653,446431,438079,446449,4827,3
chrysalis,game-sm-success_1-2,188254,187978,187567,189217,858,3
chrysalis,game-sm-success_1-3,642932,645975,634345,648478,7541,3
chrysalis,game-sm-success_1-4,208228,208178,207876,208629,379,3
chrysalis,game-sm-success_2-1,436799,435277,434470,440648,3358,3
chrysalis,game-sm-success_2-2,187316,187305,187174,187469,147,3
chrysalis,game-sm-success_2-3,640161,634636,633940,651908,10178,3
chrysalis,game-sm-success_2-4,206280,206628,205445,206768,727,3
chrysalis,game-sm-success_2-5,632116,631687,631300,633363,1096,3
chrysalis,game-sm-success_2-6,218050,218011,216147,219991,1921,3
chrysalis,guardrail-sorted-large,364572,364148,363178,366391,1647,3
chrysalis,guardrail-sorted-small,95037,94303,94185,96624,1374,3
chrysalis,guardrail-unsorted-large,498871,498981,496677,500954,2140,3
chrysalis,guardrail-unsorted-small,86532,86541,86319,86736,208,3
chrysalis,multisig-sm-01,468099,467926,467353,469017,845,3
chrysalis,multisig-sm-02,457245,457660,456028,458047,1071,3
chrysalis,multisig-sm-03,459119,457819,454915,464623,4982,3
chrysalis,multisig-sm-04,462881,462659,458812,467171,4183,3
chrysalis,multisig-sm-05,605630,605837,603666,607387,1869,3
chrysalis,multisig-sm-06,463218,463196,462857,463599,371,3
chrysalis,multisig-sm-07,455727,455668,454517,456996,1240,3
chrysalis,multisig-sm-08,483700,482364,479103,489632,5389,3
chrysalis,multisig-sm-09,464559,462795,462090,468791,3682,3
chrysalis,multisig-sm-10,596845,595469,595442,599625,2407,3
chrysalis,ping-pong_2-1,279543,279940,278405,280284,1000,3
